model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
distilbert-base-multilingual-cased,ar,9,NQM,raw,0,0.3875201940536499,0.5606250960917262,0.5789473684210527
distilbert-base-multilingual-cased,ar,9,NQM,remove_sign,1,0.38829618706824737,0.5602941792303121,0.3684210526315789
distilbert-base-multilingual-cased,ar,9,NQM,remove_triple_label,4,0.44339704537870217,0.5609648350851052,0.5789473684210527
distilbert-base-multilingual-cased,ar,9,NQM,remove_endpoint_position,6,0.385588755583887,0.565915765920121,0.5789473684210527
distilbert-base-multilingual-cased,ar,9,NQM,remove_triple_plus_position_plus_sign,11,0.4370264223614485,0.5610918793489492,0.5789473684210527
distilbert-base-multilingual-cased,ar,9,NQT,raw,0,0.6485568284988403,0.8194187431020048,0.5789473684210527
distilbert-base-multilingual-cased,ar,9,NQT,remove_sign,1,0.6473611306069518,0.8197559024759629,0.5789473684210527
distilbert-base-multilingual-cased,ar,9,NQT,remove_triple_label,4,0.7112826968042362,0.811374665679626,0.5789473684210527
distilbert-base-multilingual-cased,ar,9,NQT,remove_endpoint_position,6,0.6709776246187849,0.8416235524601751,0.5789473684210527
distilbert-base-multilingual-cased,ar,9,NQT,remove_triple_plus_position_plus_sign,11,0.7328992279338198,0.8331013225761424,0.5789473684210527
distilbert-base-multilingual-cased,ar,9,NMT,raw,0,0.542330801486969,0.7807411204940032,0.3684210526315789
distilbert-base-multilingual-cased,ar,9,NMT,remove_sign,1,0.5445230584789439,0.7807969640745658,0.05263157894736842
distilbert-base-multilingual-cased,ar,9,NMT,remove_triple_label,4,0.5381540469805072,0.7783253340033713,0.3684210526315789
distilbert-base-multilingual-cased,ar,9,NMT,remove_endpoint_position,6,0.5559023591934601,0.7813365317198816,0.15789473684210525
distilbert-base-multilingual-cased,ar,9,NMT,remove_triple_plus_position_plus_sign,11,0.5592272674383055,0.7791390002131134,0.3684210526315789
distilbert-base-multilingual-cased,ar,9,QMT,raw,0,0.5659732222557068,0.8660792662853583,0.47368421052631576
distilbert-base-multilingual-cased,ar,9,QMT,remove_sign,1,0.5595207161548765,0.8639414394537445,0.5789473684210527
distilbert-base-multilingual-cased,ar,9,QMT,remove_triple_label,4,0.6241283520207268,0.8598096811459155,0.5789473684210527
