model,language,triple,residualization,mean_ratio_to_exact_null,frac_below_null,mean_subspace_rank,n
bert-base-multilingual-cased,ru,QMT,remove_sign,0.6942909164475615,1.0,1.0,96
bert-base-multilingual-cased,ru,QMT,remove_triple_label,0.6986237053984037,1.0,4.0,96
bert-base-multilingual-cased,ru,QMT,remove_triple_plus_position_plus_sign,0.6972358393343749,1.0,11.0,96
bert-base-multilingual-cased,zh,NMT,raw,0.8181818209024868,1.0,0.0,96
bert-base-multilingual-cased,zh,NMT,remove_endpoint_position,0.8181818181805439,1.0,6.0,96
bert-base-multilingual-cased,zh,NMT,remove_sign,0.8181818181805366,1.0,1.0,96
bert-base-multilingual-cased,zh,NMT,remove_triple_label,0.8181818181805255,1.0,4.0,96
bert-base-multilingual-cased,zh,NMT,remove_triple_plus_position_plus_sign,0.8181818181805592,1.0,11.0,96
bert-base-multilingual-cased,zh,NQM,raw,0.5832964547231881,1.0,0.0,96
bert-base-multilingual-cased,zh,NQM,remove_endpoint_position,0.5815349150687139,1.0,6.0,96
bert-base-multilingual-cased,zh,NQM,remove_sign,0.5807080331936415,1.0,1.0,96
bert-base-multilingual-cased,zh,NQM,remove_triple_label,0.5795991115847257,1.0,4.0,96
bert-base-multilingual-cased,zh,NQM,remove_triple_plus_position_plus_sign,0.5770733119538823,1.0,11.0,96
bert-base-multilingual-cased,zh,NQT,raw,0.6317739575321963,1.0,0.0,96
bert-base-multilingual-cased,zh,NQT,remove_endpoint_position,0.6251817768744263,1.0,6.0,96
bert-base-multilingual-cased,zh,NQT,remove_sign,0.6273298449208847,1.0,1.0,96
bert-base-multilingual-cased,zh,NQT,remove_triple_label,0.6292889820687452,1.0,4.0,96
bert-base-multilingual-cased,zh,NQT,remove_triple_plus_position_plus_sign,0.6227866997892522,1.0,11.0,96
bert-base-multilingual-cased,zh,QMT,raw,0.4950418954414926,1.0,0.0,96
bert-base-multilingual-cased,zh,QMT,remove_endpoint_position,0.4934879153157152,1.0,6.0,96
bert-base-multilingual-cased,zh,QMT,remove_sign,0.4933667687596146,1.0,1.0,96
bert-base-multilingual-cased,zh,QMT,remove_triple_label,0.49749895738479216,1.0,4.0,96
bert-base-multilingual-cased,zh,QMT,remove_triple_plus_position_plus_sign,0.49078957464941714,1.0,11.0,96
