model,scale,language,template_id,representation,cv_adjacent_norm,cos_step_12,cos_step_23,cos_step_34
BAAI/bge-m3,attention,en,110,mean_pool,0.49452075362205505,-0.24224434792995453,-0.34181320667266846,-0.008358662948012352
BAAI/bge-m3,attention,en,111,mean_pool,0.40333959460258484,-0.20357318222522736,-0.126192107796669,-0.23038901388645172
BAAI/bge-m3,attention,en,112,mean_pool,0.4014701843261719,-0.04877990856766701,-0.3205227255821228,-0.06399644911289215
BAAI/bge-m3,attention,en,113,mean_pool,0.46662086248397827,-0.2647159993648529,-0.11816642433404922,-0.32074710726737976
BAAI/bge-m3,attention,en,114,mean_pool,0.3088359236717224,-0.1920219361782074,-0.2456556111574173,-0.11162563413381577
BAAI/bge-m3,attention,en,115,mean_pool,0.3181575834751129,-0.11791630834341049,-0.1631644368171692,-0.15260563790798187
BAAI/bge-m3,attention,en,116,mean_pool,0.43512335419654846,-0.19657403230667114,-0.03125836327672005,-0.28627198934555054
BAAI/bge-m3,attention,en,117,mean_pool,0.4038642644882202,-0.2630716562271118,-0.2103782445192337,-0.0007665803423151374
BAAI/bge-m3,attention,en,118,mean_pool,0.41465362906455994,-0.11804992705583572,-0.22094960510730743,-0.14158526062965393
BAAI/bge-m3,attention,en,119,mean_pool,0.4650191366672516,-0.10904408991336823,-0.13245956599712372,-0.13919419050216675
BAAI/bge-m3,attention,ru,0,mean_pool,0.37470048666000366,-0.14977668225765228,-0.7893425822257996,-0.3771180510520935
BAAI/bge-m3,attention,ru,1,mean_pool,0.22039811313152313,-0.13331064581871033,-0.8072881102561951,-0.17346510291099548
BAAI/bge-m3,attention,ru,2,mean_pool,0.29250451922416687,-0.5080416798591614,-0.409587025642395,-0.5417554974555969
BAAI/bge-m3,attention,ru,3,mean_pool,0.3484792113304138,-0.1575707048177719,-0.575212836265564,-0.41422003507614136
BAAI/bge-m3,attention,ru,4,mean_pool,0.3598082363605499,-0.22913900017738342,-0.773680567741394,-0.4955978989601135
BAAI/bge-m3,attention,ru,5,mean_pool,0.2676018178462982,-0.08935572952032089,-0.9024171829223633,-0.5512138605117798
BAAI/bge-m3,attention,ru,6,mean_pool,0.26035231351852417,-0.4282338619232178,-0.45802032947540283,-0.5600026249885559
BAAI/bge-m3,attention,ru,7,mean_pool,0.27990224957466125,-0.0484556145966053,-0.7117720246315002,-0.45999476313591003
BAAI/bge-m3,attention,ru,8,mean_pool,0.2422943264245987,-0.24543766677379608,-0.8087063431739807,-0.28200632333755493
BAAI/bge-m3,attention,ru,9,mean_pool,0.22596247494220734,-0.43730998039245605,-0.4453497529029846,-0.4854757487773895
BAAI/bge-m3,attention,ru,10,mean_pool,0.26961550116539,-0.05969998985528946,-0.598447859287262,-0.6006395220756531
BAAI/bge-m3,attention,ru,11,mean_pool,0.42500820755958557,-0.09978844970464706,-0.4542752206325531,-0.4977983236312866
BAAI/bge-m3,attention,ru,12,mean_pool,0.10204394161701202,-0.17113184928894043,-0.49406981468200684,-0.49195703864097595
BAAI/bge-m3,attention,ru,13,mean_pool,0.21959933638572693,-0.15464231371879578,-0.8651468753814697,-0.29296210408210754
BAAI/bge-m3,attention,ru,14,mean_pool,0.26897212862968445,0.07219593971967697,-0.8436800241470337,-0.2706025242805481
BAAI/bge-m3,attention,ru,15,mean_pool,0.3166842758655548,-0.1567031890153885,-0.6987770199775696,-0.4945976436138153
BAAI/bge-m3,attention,ru,16,mean_pool,0.2103664129972458,-0.35133233666419983,-0.5524756908416748,-0.5850538611412048
BAAI/bge-m3,attention,ru,17,mean_pool,0.18575626611709595,-0.356322318315506,-0.511829674243927,-0.4799404740333557
BAAI/bge-m3,attention,ru,18,mean_pool,0.2697083652019501,-0.1460409164428711,-0.46583059430122375,-0.5761510729789734
BAAI/bge-m3,attention,ru,19,mean_pool,0.48255375027656555,-0.07075679302215576,-0.7622593641281128,-0.32956692576408386
BAAI/bge-m3,attention,ru,20,mean_pool,0.19365514814853668,-0.2693679928779602,-0.66014164686203,-0.5384148359298706
BAAI/bge-m3,attention,ru,21,mean_pool,0.286110520362854,-0.21300822496414185,-0.8080865144729614,-0.15891049802303314
BAAI/bge-m3,attention,ru,22,mean_pool,0.22905679047107697,-0.22250990569591522,-0.8129076361656189,-0.3249302804470062
BAAI/bge-m3,attention,ru,23,mean_pool,0.42051881551742554,-0.12100738286972046,-0.5161927342414856,-0.440005898475647
BAAI/bge-m3,attention,ru,24,mean_pool,0.45468565821647644,-0.1271267682313919,-0.8645450472831726,-0.09552750736474991
BAAI/bge-m3,attention,ru,25,mean_pool,0.24683058261871338,-0.31954166293144226,-0.5081989765167236,-0.6267233490943909
BAAI/bge-m3,attention,ru,26,mean_pool,0.20620839297771454,-0.19468192756175995,-0.8387901782989502,-0.12555065751075745
BAAI/bge-m3,attention,ru,27,mean_pool,0.2920798063278198,-0.10640237480401993,-0.8532511591911316,-0.19048470258712769
BAAI/bge-m3,attention,ru,28,mean_pool,0.2882255017757416,-0.2508458197116852,-0.5713447332382202,-0.48308265209198
BAAI/bge-m3,attention,ru,29,mean_pool,0.34787291288375854,-0.09970805794000626,-0.7842257022857666,-0.3008357584476471
BAAI/bge-m3,attention,ru,30,mean_pool,0.20104610919952393,-0.17727121710777283,-0.6663258671760559,-0.49752888083457947
BAAI/bge-m3,attention,ru,31,mean_pool,0.3435581624507904,-0.03216879814863205,-0.6521231532096863,-0.533366322517395
BAAI/bge-m3,attention,ru,32,mean_pool,0.36760011315345764,-0.058292072266340256,-0.7476897835731506,-0.07322751730680466
BAAI/bge-m3,attention,ru,33,mean_pool,0.22351832687854767,-0.19425800442695618,-0.8397898077964783,-0.2953551709651947
BAAI/bge-m3,attention,ru,34,mean_pool,0.44459837675094604,-0.3726615309715271,-0.7321333289146423,-0.34076210856437683
BAAI/bge-m3,attention,ru,35,mean_pool,0.4550122320652008,0.028270389884710312,-0.7992300987243652,-0.22963573038578033
BAAI/bge-m3,attention,ru,36,mean_pool,0.4421623647212982,-0.03379726782441139,-0.7210720181465149,-0.293728768825531
BAAI/bge-m3,attention,ru,37,mean_pool,0.2857377529144287,-0.07321606576442719,-0.6677838563919067,-0.5610558986663818
BAAI/bge-m3,attention,ru,38,mean_pool,0.2790224552154541,-0.14777237176895142,-0.8275266885757446,-0.2264891266822815
BAAI/bge-m3,attention,ru,39,mean_pool,0.1517631709575653,-0.5464655756950378,-0.34255722165107727,-0.5768491625785828
BAAI/bge-m3,attention,ru,40,mean_pool,0.22164036333560944,-0.08436260372400284,-0.7129909992218018,-0.25620752573013306
BAAI/bge-m3,attention,ru,41,mean_pool,0.4090147316455841,-0.11889836937189102,-0.5278977155685425,-0.6570949554443359
BAAI/bge-m3,attention,ru,42,mean_pool,0.36945870518684387,-0.14718671143054962,-0.651811957359314,-0.47160863876342773
BAAI/bge-m3,attention,ru,43,mean_pool,0.3155388832092285,-0.3189413547515869,-0.6232792735099792,-0.5886209607124329
BAAI/bge-m3,attention,ru,44,mean_pool,0.2222544252872467,-0.2834431231021881,-0.5069014430046082,-0.43044108152389526
BAAI/bge-m3,attention,ru,45,mean_pool,0.4139498174190521,-0.23724223673343658,-0.6643633246421814,-0.2894933819770813
BAAI/bge-m3,attention,ru,46,mean_pool,0.39715954661369324,-0.016427766531705856,-0.8299481868743896,-0.4037926197052002
BAAI/bge-m3,attention,ru,47,mean_pool,0.3241927921772003,0.08159901201725006,-0.7550947070121765,-0.45838937163352966
BAAI/bge-m3,attention,ru,48,mean_pool,0.19984722137451172,-0.34619617462158203,-0.6969422101974487,-0.3137202858924866
BAAI/bge-m3,attention,ru,49,mean_pool,0.3789472281932831,-0.25033578276634216,-0.8496448397636414,-0.11803080886602402
BAAI/bge-m3,attention,ru,50,mean_pool,0.2743193805217743,-0.025495141744613647,-0.8509626388549805,-0.3019656836986542
BAAI/bge-m3,attention,ru,51,mean_pool,0.29216158390045166,-0.05528401583433151,-0.8726069331169128,-0.564486026763916
BAAI/bge-m3,attention,ru,52,mean_pool,0.306744247674942,-0.3714337944984436,-0.6226125955581665,-0.24914954602718353
BAAI/bge-m3,attention,ru,53,mean_pool,0.3106848895549774,0.0002180570736527443,-0.7104099988937378,-0.387188583612442
BAAI/bge-m3,attention,ru,54,mean_pool,0.15236087143421173,-0.2497175633907318,-0.7463696599006653,-0.3754501938819885
BAAI/bge-m3,attention,ru,55,mean_pool,0.4209636151790619,0.0028807928320020437,-0.7309167981147766,-0.0054630497470498085
BAAI/bge-m3,attention,ru,56,mean_pool,0.47063738107681274,-0.15313109755516052,-0.6247985363006592,-0.42760708928108215
BAAI/bge-m3,attention,ru,57,mean_pool,0.3145827651023865,-0.14214953780174255,-0.787990927696228,-0.6423044204711914
BAAI/bge-m3,attention,ru,58,mean_pool,0.3851775825023651,-0.08753496408462524,-0.8012465834617615,-0.24489650130271912
BAAI/bge-m3,attention,ru,59,mean_pool,0.2434120923280716,-0.31535881757736206,-0.30268827080726624,-0.5435680747032166
BAAI/bge-m3,attention,ru,60,mean_pool,0.22016401588916779,0.010882599279284477,-0.7931841015815735,-0.3226703107357025
BAAI/bge-m3,attention,ru,61,mean_pool,0.23056647181510925,-0.12156053632497787,-0.8717636466026306,-0.5792310833930969
BAAI/bge-m3,attention,ru,62,mean_pool,0.4036076068878174,0.0058415052480995655,-0.8323552012443542,-0.6205213069915771
BAAI/bge-m3,attention,ru,63,mean_pool,0.2231222689151764,-0.32573267817497253,-0.8183339834213257,-0.5591970086097717
BAAI/bge-m3,attention,ru,64,mean_pool,0.29221487045288086,-0.38672611117362976,-0.5635579824447632,-0.3139495849609375
BAAI/bge-m3,attention,ru,65,mean_pool,0.34078121185302734,0.016082264482975006,-0.5707857012748718,-0.28269457817077637
BAAI/bge-m3,attention,ru,66,mean_pool,0.4394434094429016,-0.09650380909442902,-0.6417999863624573,-0.22443465888500214
BAAI/bge-m3,attention,ru,67,mean_pool,0.373683363199234,-0.2844538390636444,-0.7285266518592834,-0.5188316702842712
BAAI/bge-m3,attention,ru,68,mean_pool,0.34737545251846313,0.144789457321167,-0.8026161193847656,-0.20845350623130798
BAAI/bge-m3,attention,ru,69,mean_pool,0.1930493861436844,-0.15135815739631653,-0.8753591179847717,-0.26084843277931213
BAAI/bge-m3,attention,ru,70,mean_pool,0.25572288036346436,0.006917926017194986,-0.8014830350875854,-0.4569506347179413
BAAI/bge-m3,attention,ru,71,mean_pool,0.4654945433139801,-0.26589876413345337,-0.8437014222145081,-0.32054010033607483
BAAI/bge-m3,attention,ru,72,mean_pool,0.3467561602592468,-0.08960029482841492,-0.7491617202758789,-0.4667898118495941
BAAI/bge-m3,attention,ru,73,mean_pool,0.23689445853233337,-0.501575767993927,-0.4407511055469513,-0.4353930652141571
BAAI/bge-m3,attention,ru,74,mean_pool,0.3715173900127411,-0.024455074220895767,-0.7097079157829285,-0.32900017499923706
BAAI/bge-m3,attention,ru,75,mean_pool,0.1777273565530777,-0.1528322398662567,-0.7789047956466675,-0.5480705499649048
BAAI/bge-m3,attention,ru,76,mean_pool,0.37977471947669983,-0.09782280772924423,-0.6751009821891785,-0.2901248037815094
BAAI/bge-m3,attention,ru,77,mean_pool,0.20725515484809875,-0.10526153445243835,-0.6706246137619019,-0.4988647699356079
BAAI/bge-m3,attention,ru,78,mean_pool,0.38036876916885376,-0.10362092405557632,-0.7589604258537292,-0.10823923349380493
BAAI/bge-m3,attention,ru,79,mean_pool,0.2919379472732544,-0.0486682690680027,-0.7995100617408752,-0.2909124791622162
BAAI/bge-m3,attention,ru,80,mean_pool,0.3150952458381653,-0.20280610024929047,-0.7019336223602295,-0.40228110551834106
BAAI/bge-m3,attention,ru,81,mean_pool,0.33875831961631775,-0.23019081354141235,-0.6955104470252991,-0.10416778922080994
BAAI/bge-m3,attention,ru,82,mean_pool,0.2120344340801239,-0.13352425396442413,-0.808104932308197,-0.34654757380485535
BAAI/bge-m3,attention,ru,83,mean_pool,0.2987220585346222,-0.2587374746799469,-0.6890709400177002,-0.12653757631778717
BAAI/bge-m3,attention,ru,84,mean_pool,0.1812649965286255,-0.06823645532131195,-0.8092074990272522,-0.38557520508766174
BAAI/bge-m3,attention,ru,85,mean_pool,0.1824621558189392,-0.4368278980255127,-0.8006380796432495,-0.3640357255935669
BAAI/bge-m3,attention,ru,86,mean_pool,0.5404877662658691,0.004580773878842592,-0.725003182888031,-0.15949532389640808
BAAI/bge-m3,attention,ru,87,mean_pool,0.3909224271774292,-0.10518746078014374,-0.41746124625205994,-0.141637921333313
BAAI/bge-m3,attention,ru,88,mean_pool,0.24405042827129364,-0.3305912911891937,-0.7115163803100586,-0.3748054802417755
BAAI/bge-m3,attention,ru,89,mean_pool,0.2758096754550934,-0.16145312786102295,-0.7454157471656799,-0.18981271982192993
BAAI/bge-m3,attention,ru,90,mean_pool,0.33200135827064514,-0.2374347746372223,-0.7905174493789673,-0.08799701184034348
BAAI/bge-m3,attention,ru,91,mean_pool,0.41626518964767456,-0.16881845891475677,-0.8165470957756042,-0.25411826372146606
BAAI/bge-m3,attention,ru,92,mean_pool,0.3013547658920288,-0.10078030824661255,-0.6079360842704773,-0.22506700456142426
BAAI/bge-m3,attention,ru,93,mean_pool,0.3606129288673401,-0.2382277101278305,-0.5865041613578796,-0.32483020424842834
BAAI/bge-m3,attention,ru,94,mean_pool,0.23552192747592926,-0.27309244871139526,-0.6740104556083679,-0.32240545749664307
BAAI/bge-m3,attention,ru,95,mean_pool,0.2520310580730438,-0.27229249477386475,-0.6863231658935547,-0.3866828978061676
BAAI/bge-m3,attention,ru,96,mean_pool,0.17932651937007904,-0.6578007340431213,-0.3699554204940796,-0.6137092113494873
BAAI/bge-m3,attention,ru,97,mean_pool,0.2447562962770462,-0.20134539902210236,-0.6215951442718506,-0.3311763107776642
BAAI/bge-m3,attention,ru,98,mean_pool,0.1588042825460434,-0.24961546063423157,-0.6568077802658081,-0.44708505272865295
BAAI/bge-m3,attention,ru,99,mean_pool,0.4651496410369873,0.01765161193907261,-0.8235257267951965,-0.20512224733829498
BAAI/bge-m3,attention,ru,100,mean_pool,0.3185170888900757,-0.05807790905237198,-0.6200207471847534,-0.5107830166816711
BAAI/bge-m3,attention,ru,101,mean_pool,0.27644404768943787,-0.11502549797296524,-0.8272116780281067,-0.30372360348701477
BAAI/bge-m3,attention,ru,102,mean_pool,0.25937753915786743,-0.3435382843017578,-0.7151419520378113,-0.4508122205734253
BAAI/bge-m3,attention,ru,103,mean_pool,0.43362653255462646,0.05348468944430351,-0.7815409898757935,-0.17567968368530273
BAAI/bge-m3,attention,ru,104,mean_pool,0.3164094388484955,-0.14481936395168304,-0.6690390110015869,-0.1744997650384903
BAAI/bge-m3,attention,ru,105,mean_pool,0.2296561747789383,-0.22751645743846893,-0.7737849354743958,-0.23119144141674042
BAAI/bge-m3,attention,ru,106,mean_pool,0.35303860902786255,-0.15054203569889069,-0.7137109041213989,-0.4128012955188751
BAAI/bge-m3,attention,ru,107,mean_pool,0.17814703285694122,-0.10133820027112961,-0.7924308180809021,-0.31458136439323425
BAAI/bge-m3,attention,ru,108,mean_pool,0.3181630074977875,0.0013852388365194201,-0.6509552001953125,-0.3506837785243988
BAAI/bge-m3,attention,ru,109,mean_pool,0.3948417901992798,-0.2635682225227356,-0.6574259996414185,-0.14921791851520538
BAAI/bge-m3,attention,ru,110,mean_pool,0.2077506184577942,-0.15963374078273773,-0.7910842299461365,-0.49032455682754517
BAAI/bge-m3,attention,ru,111,mean_pool,0.43799784779548645,-0.1896706074476242,-0.6330088973045349,-0.43007829785346985
BAAI/bge-m3,attention,ru,112,mean_pool,0.37400251626968384,0.004831315018236637,-0.7517604827880859,-0.23046563565731049
BAAI/bge-m3,attention,ru,113,mean_pool,0.36371588706970215,-0.2873164713382721,-0.6941139698028564,-0.46809569001197815
BAAI/bge-m3,attention,ru,114,mean_pool,0.44448959827423096,-0.01583130471408367,-0.7624307870864868,-0.155649334192276
BAAI/bge-m3,attention,ru,115,mean_pool,0.33309435844421387,-0.09015083312988281,-0.8241523504257202,-0.08588988333940506
BAAI/bge-m3,attention,ru,116,mean_pool,0.26837432384490967,-0.1877383589744568,-0.6956306099891663,-0.2879205346107483
BAAI/bge-m3,attention,ru,117,mean_pool,0.21891550719738007,-0.1772986203432083,-0.5992933511734009,-0.5636060833930969
BAAI/bge-m3,attention,ru,118,mean_pool,0.2983362376689911,-0.1533929705619812,-0.8087332844734192,-0.21771278977394104
BAAI/bge-m3,attention,ru,119,mean_pool,0.21034179627895355,-0.06421580910682678,-0.8263813257217407,-0.3107887804508209
BAAI/bge-m3,attention,zh,0,mean_pool,0.2187076359987259,-0.2567470669746399,-0.5933141708374023,-0.245926171541214
BAAI/bge-m3,attention,zh,1,mean_pool,0.21288298070430756,-0.3364424407482147,-0.5182535648345947,-0.2501654326915741
BAAI/bge-m3,attention,zh,2,mean_pool,0.21262024343013763,-0.2967369258403778,-0.6234598755836487,-0.20455040037631989
BAAI/bge-m3,attention,zh,3,mean_pool,0.16409172117710114,-0.2704787850379944,-0.5467525124549866,-0.2569132149219513
BAAI/bge-m3,attention,zh,4,mean_pool,0.15068703889846802,-0.17771929502487183,-0.6121747493743896,-0.33280906081199646
BAAI/bge-m3,attention,zh,5,mean_pool,0.24824832379817963,-0.25159144401550293,-0.49131399393081665,-0.28028562664985657
BAAI/bge-m3,attention,zh,6,mean_pool,0.14401528239250183,-0.1411115974187851,-0.5789938569068909,-0.3664398789405823
BAAI/bge-m3,attention,zh,7,mean_pool,0.2404993623495102,-0.3894987404346466,-0.5731953978538513,-0.2647397518157959
BAAI/bge-m3,attention,zh,8,mean_pool,0.192599818110466,-0.49597465991973877,-0.3574122488498688,-0.3228953182697296
BAAI/bge-m3,attention,zh,9,mean_pool,0.12557120621204376,-0.2909236550331116,-0.523772120475769,-0.26813632249832153
BAAI/bge-m3,attention,zh,10,mean_pool,0.16058771312236786,-0.3231270909309387,-0.5318847298622131,-0.30131104588508606
BAAI/bge-m3,attention,zh,11,mean_pool,0.23118068277835846,-0.3901427090167999,-0.4274806082248688,-0.24710281193256378
BAAI/bge-m3,attention,zh,12,mean_pool,0.11399520188570023,-0.29347848892211914,-0.5808901190757751,-0.23607715964317322
BAAI/bge-m3,attention,zh,13,mean_pool,0.08925741165876389,-0.3160765767097473,-0.5655080676078796,-0.28986507654190063
BAAI/bge-m3,attention,zh,14,mean_pool,0.21404358744621277,-0.3079659640789032,-0.37502142786979675,-0.38111230731010437
BAAI/bge-m3,attention,zh,15,mean_pool,0.1616877168416977,-0.35319411754608154,-0.42578643560409546,-0.28276437520980835
BAAI/bge-m3,attention,zh,16,mean_pool,0.11722661554813385,-0.33572736382484436,-0.599626362323761,-0.15117664635181427
BAAI/bge-m3,attention,zh,17,mean_pool,0.24905872344970703,-0.2334451824426651,-0.6061662435531616,-0.21825405955314636
BAAI/bge-m3,attention,zh,18,mean_pool,0.1496107131242752,-0.26088327169418335,-0.4499725103378296,-0.30378127098083496
BAAI/bge-m3,attention,zh,19,mean_pool,0.19149337708950043,-0.3025849461555481,-0.5533513426780701,-0.27677208185195923
BAAI/bge-m3,attention,zh,20,mean_pool,0.2201867550611496,-0.2780683934688568,-0.40349429845809937,-0.32541608810424805
BAAI/bge-m3,attention,zh,21,mean_pool,0.12671495974063873,-0.3865382969379425,-0.5187562704086304,-0.36154597997665405
BAAI/bge-m3,attention,zh,22,mean_pool,0.13483554124832153,-0.24600546061992645,-0.548168420791626,-0.2774897813796997
BAAI/bge-m3,attention,zh,23,mean_pool,0.20382893085479736,-0.28372371196746826,-0.45122575759887695,-0.297451376914978
BAAI/bge-m3,attention,zh,24,mean_pool,0.20561456680297852,-0.23140253126621246,-0.5621182322502136,-0.3111550509929657
BAAI/bge-m3,attention,zh,25,mean_pool,0.20495440065860748,-0.23760704696178436,-0.5742285251617432,-0.3014509081840515
BAAI/bge-m3,attention,zh,26,mean_pool,0.09888312965631485,-0.36280280351638794,-0.4980276823043823,-0.3765026330947876
BAAI/bge-m3,attention,zh,27,mean_pool,0.09425204247236252,-0.37226948142051697,-0.560184895992279,-0.2733932435512543
BAAI/bge-m3,attention,zh,28,mean_pool,0.1401044875383377,-0.2604633569717407,-0.5700620412826538,-0.24681997299194336
BAAI/bge-m3,attention,zh,29,mean_pool,0.17606563866138458,-0.2707425653934479,-0.5966728925704956,-0.2448047250509262
BAAI/bge-m3,attention,zh,30,mean_pool,0.1168290227651596,-0.3181907832622528,-0.5212838053703308,-0.3775102496147156
BAAI/bge-m3,attention,zh,31,mean_pool,0.07795217633247375,-0.24679353833198547,-0.6128067374229431,-0.28444257378578186
BAAI/bge-m3,attention,zh,32,mean_pool,0.18799439072608948,-0.33130908012390137,-0.5213297605514526,-0.21257440745830536
BAAI/bge-m3,attention,zh,33,mean_pool,0.1519828736782074,-0.409504771232605,-0.48469749093055725,-0.3292287588119507
BAAI/bge-m3,attention,zh,34,mean_pool,0.11048366874456406,-0.46278277039527893,-0.4463292956352234,-0.3312343955039978
BAAI/bge-m3,attention,zh,35,mean_pool,0.1402570903301239,-0.28966063261032104,-0.5880905389785767,-0.2850143611431122
BAAI/bge-m3,attention,zh,36,mean_pool,0.19577980041503906,-0.4099508225917816,-0.47287294268608093,-0.3252067565917969
BAAI/bge-m3,attention,zh,37,mean_pool,0.2235793173313141,-0.33989429473876953,-0.4151827096939087,-0.363626092672348
BAAI/bge-m3,attention,zh,38,mean_pool,0.19660170376300812,-0.4304986000061035,-0.41587600111961365,-0.37261641025543213
BAAI/bge-m3,attention,zh,39,mean_pool,0.2604316771030426,-0.24317115545272827,-0.49378710985183716,-0.27180027961730957
BAAI/bge-m3,attention,zh,40,mean_pool,0.2080378383398056,-0.2671172320842743,-0.5242606401443481,-0.231501504778862
BAAI/bge-m3,attention,zh,41,mean_pool,0.12628723680973053,-0.5192824602127075,-0.44138017296791077,-0.3143381178379059
BAAI/bge-m3,attention,zh,42,mean_pool,0.1215064525604248,-0.28276410698890686,-0.5744442939758301,-0.22309710085391998
BAAI/bge-m3,attention,zh,43,mean_pool,0.23632344603538513,-0.4558849632740021,-0.3591678738594055,-0.32230713963508606
BAAI/bge-m3,attention,zh,44,mean_pool,0.21487396955490112,-0.3993246853351593,-0.48568812012672424,-0.32316869497299194
BAAI/bge-m3,attention,zh,45,mean_pool,0.11584477871656418,-0.4324447810649872,-0.49255314469337463,-0.285239577293396
BAAI/bge-m3,attention,zh,46,mean_pool,0.16005292534828186,-0.6012463569641113,-0.3395535349845886,-0.3401748239994049
BAAI/bge-m3,attention,zh,47,mean_pool,0.0947435200214386,-0.21308375895023346,-0.5678877830505371,-0.3603664040565491
BAAI/bge-m3,attention,zh,48,mean_pool,0.16242565214633942,-0.2253231257200241,-0.5977221727371216,-0.23208780586719513
BAAI/bge-m3,attention,zh,49,mean_pool,0.12518008053302765,-0.23077189922332764,-0.5527187585830688,-0.32125210762023926
BAAI/bge-m3,attention,zh,50,mean_pool,0.19712774455547333,-0.34380248188972473,-0.3807351589202881,-0.3068012595176697
BAAI/bge-m3,attention,zh,51,mean_pool,0.3375310003757477,-0.37656041979789734,-0.3032388687133789,-0.34225526452064514
BAAI/bge-m3,attention,zh,52,mean_pool,0.15215328335762024,-0.3128241300582886,-0.48373377323150635,-0.37815800309181213
BAAI/bge-m3,attention,zh,53,mean_pool,0.16534210741519928,-0.1912427395582199,-0.5904108285903931,-0.2905596196651459
BAAI/bge-m3,attention,zh,54,mean_pool,0.19304494559764862,-0.28241798281669617,-0.5537566542625427,-0.28680360317230225
BAAI/bge-m3,attention,zh,55,mean_pool,0.2358633577823639,-0.26641765236854553,-0.4864808917045593,-0.2526562213897705
BAAI/bge-m3,attention,zh,56,mean_pool,0.2449530065059662,-0.3696465790271759,-0.517827570438385,-0.2854032516479492
BAAI/bge-m3,attention,zh,57,mean_pool,0.1026683822274208,-0.2626614570617676,-0.5726149082183838,-0.2781873345375061
BAAI/bge-m3,attention,zh,58,mean_pool,0.11600419878959656,-0.4560246765613556,-0.505159318447113,-0.2647624909877777
BAAI/bge-m3,attention,zh,59,mean_pool,0.2523595690727234,-0.2299584448337555,-0.6149755716323853,-0.24540261924266815
BAAI/bge-m3,attention,zh,60,mean_pool,0.2312084436416626,-0.32925570011138916,-0.3340347111225128,-0.3041517734527588
BAAI/bge-m3,attention,zh,61,mean_pool,0.13015857338905334,-0.20744358003139496,-0.649756908416748,-0.2586178183555603
BAAI/bge-m3,attention,zh,62,mean_pool,0.12066935747861862,-0.318632036447525,-0.5711802840232849,-0.2983333468437195
BAAI/bge-m3,attention,zh,63,mean_pool,0.166032075881958,-0.19903895258903503,-0.5770381093025208,-0.27058982849121094
BAAI/bge-m3,attention,zh,64,mean_pool,0.15817637741565704,-0.4736747443675995,-0.4294308125972748,-0.26846304535865784
BAAI/bge-m3,attention,zh,65,mean_pool,0.1737343966960907,-0.3200739026069641,-0.4380837380886078,-0.3063710331916809
BAAI/bge-m3,attention,zh,66,mean_pool,0.20727024972438812,-0.2548852264881134,-0.4204692542552948,-0.29924634099006653
BAAI/bge-m3,attention,zh,67,mean_pool,0.20451784133911133,-0.20496144890785217,-0.5677581429481506,-0.2727171778678894
BAAI/bge-m3,attention,zh,68,mean_pool,0.14313450455665588,-0.3591407537460327,-0.5133370757102966,-0.37898755073547363
BAAI/bge-m3,attention,zh,69,mean_pool,0.0928778424859047,-0.29011720418930054,-0.5928422808647156,-0.25945430994033813
BAAI/bge-m3,attention,zh,70,mean_pool,0.18041473627090454,-0.2311779409646988,-0.5262832045555115,-0.37426498532295227
BAAI/bge-m3,attention,zh,71,mean_pool,0.20016759634017944,-0.3213938772678375,-0.4571196436882019,-0.2603105306625366
BAAI/bge-m3,attention,zh,72,mean_pool,0.19073253870010376,-0.3281927704811096,-0.63191819190979,-0.21984265744686127
BAAI/bge-m3,attention,zh,73,mean_pool,0.12643763422966003,-0.2514803409576416,-0.5898007154464722,-0.3605298399925232
BAAI/bge-m3,attention,zh,74,mean_pool,0.23116973042488098,-0.22589588165283203,-0.4947551488876343,-0.2883158028125763
BAAI/bge-m3,attention,zh,75,mean_pool,0.12338363379240036,-0.2934282422065735,-0.6073005199432373,-0.21725346148014069
BAAI/bge-m3,attention,zh,76,mean_pool,0.23940837383270264,-0.23384450376033783,-0.6057479381561279,-0.21870701014995575
BAAI/bge-m3,attention,zh,77,mean_pool,0.146869957447052,-0.17303606867790222,-0.6114330887794495,-0.31024307012557983
BAAI/bge-m3,attention,zh,78,mean_pool,0.15657004714012146,-0.20753009617328644,-0.600192129611969,-0.3349446654319763
BAAI/bge-m3,attention,zh,79,mean_pool,0.17077291011810303,-0.20889683067798615,-0.515995442867279,-0.31349432468414307
BAAI/bge-m3,attention,zh,80,mean_pool,0.20882363617420197,-0.2302120178937912,-0.46945443749427795,-0.2949317395687103
BAAI/bge-m3,attention,zh,81,mean_pool,0.24854451417922974,-0.2303348034620285,-0.6350447535514832,-0.22120141983032227
BAAI/bge-m3,attention,zh,82,mean_pool,0.20253215730190277,-0.38533031940460205,-0.5451844930648804,-0.28352147340774536
BAAI/bge-m3,attention,zh,83,mean_pool,0.27488183975219727,-0.37156450748443604,-0.44290071725845337,-0.263220876455307
BAAI/bge-m3,attention,zh,84,mean_pool,0.11115910857915878,-0.6419602632522583,-0.4687643349170685,-0.23681290447711945
BAAI/bge-m3,attention,zh,85,mean_pool,0.2031203955411911,-0.27906519174575806,-0.5164744257926941,-0.3031109571456909
BAAI/bge-m3,attention,zh,86,mean_pool,0.0826699361205101,-0.3265525698661804,-0.6270264387130737,-0.2883228659629822
BAAI/bge-m3,attention,zh,87,mean_pool,0.11951977759599686,-0.2653490900993347,-0.5211091041564941,-0.25770220160484314
BAAI/bge-m3,attention,zh,88,mean_pool,0.23642680048942566,-0.27502501010894775,-0.5546175241470337,-0.1757994294166565
