model,language,template_id,triple,raw_relative_signed_permutation_norm,raw_ratio_to_exact_null_mean,raw_exact_empirical_p,residual_relative_signed_permutation_norm,residual_ratio_to_exact_null_mean,residual_exact_empirical_p,residual_minus_raw_ratio
xlm-roberta-base,ar,12,NMT,0.5722588896751404,0.9019390365943565,0.8947368421052632,0.5735892057418823,0.9005774301191724,0.8947368421052632,-0.0013616064751841295
xlm-roberta-base,ar,12,QMT,0.9192442297935486,0.7363104874954916,0.5789473684210527,0.9201454520225525,0.7509992296508288,0.5789473684210527,0.01468874215533722
xlm-roberta-base,ar,13,NQM,0.8751469254493713,0.6475903255315335,0.3684210526315789,0.8767940998077393,0.6509497417525046,0.3684210526315789,0.0033594162209711342
xlm-roberta-base,ar,13,NQT,0.9086406230926514,0.7691214295627702,0.5789473684210527,0.9124094247817993,0.7802304563772456,0.5789473684210527,0.011109026814475453
xlm-roberta-base,ar,13,NMT,0.6423633098602295,0.8288580057504217,0.6842105263157895,0.6420925855636597,0.8284935109926103,0.6842105263157895,-0.0003644947578114177
xlm-roberta-base,ar,13,QMT,0.7258585095405579,0.8012200207262611,0.5789473684210527,0.7256565093994141,0.8057718345915048,0.5789473684210527,0.004551813865243726
xlm-roberta-base,ar,14,NQM,0.6636719107627869,0.5900227260163621,0.3684210526315789,0.6715049147605896,0.5948696873829944,0.3684210526315789,0.004846961366632319
xlm-roberta-base,ar,14,NQT,0.6673496961593628,0.7509614726637479,0.5789473684210527,0.6687445640563965,0.7534227006217168,0.2631578947368421,0.002461227957968881
xlm-roberta-base,ar,14,NMT,0.4673110544681549,0.738310920038908,0.5789473684210527,0.46997666358947754,0.7391740948352693,0.5789473684210527,0.0008631747963613323
xlm-roberta-base,ar,14,QMT,0.6334709525108337,0.7011769375542175,0.5789473684210527,0.6390222907066345,0.7058551771455126,0.05263157894736842,0.004678239591295097
xlm-roberta-base,ar,15,NQM,0.6524122953414917,0.5623048234445958,0.3684210526315789,0.6618350148200989,0.5630886631974591,0.3684210526315789,0.0007838397528633356
xlm-roberta-base,ar,15,NQT,0.7193514108657837,0.6709679203988661,0.5789473684210527,0.7339084148406982,0.6918074348108015,0.3684210526315789,0.020839514411935434
xlm-roberta-base,ar,15,NMT,0.5806697607040405,0.7507878039266277,0.3684210526315789,0.5786253213882446,0.7501010285508167,0.3684210526315789,-0.0006867753758109663
xlm-roberta-base,ar,15,QMT,0.6841232180595398,0.6900455748464501,0.5789473684210527,0.6870899200439453,0.7071132852042119,0.5789473684210527,0.01706771035776178
xlm-roberta-base,ar,16,NQM,0.851222813129425,0.6352345570314997,0.3684210526315789,0.8551807999610901,0.6373730513568667,0.15789473684210525,0.0021384943253670574
xlm-roberta-base,ar,16,NQT,0.9116107225418091,0.7583314305525926,0.5789473684210527,0.9161292910575867,0.771004972171869,0.3684210526315789,0.012673541619276474
xlm-roberta-base,ar,16,NMT,0.4137066900730133,0.6939244035783717,0.3684210526315789,0.40640369057655334,0.695165595639764,0.2631578947368421,0.0012411920613922822
xlm-roberta-base,ar,16,QMT,0.7412005662918091,0.7086936344873017,0.5789473684210527,0.7475582361221313,0.7133830214785618,0.5789473684210527,0.004689386991260092
xlm-roberta-base,ar,17,NQM,1.3732192516326904,0.8545457811008584,0.8947368421052632,1.3723833560943604,0.8488010104654579,0.7894736842105263,-0.005744770635400576
xlm-roberta-base,ar,17,NQT,0.5116837024688721,0.7108558038754583,0.5789473684210527,0.5295305848121643,0.7236099400836857,0.5789473684210527,0.012754136208227407
xlm-roberta-base,ar,17,NMT,0.33888933062553406,0.7494633660236755,0.3684210526315789,0.348716676235199,0.7494323476892948,0.2631578947368421,-3.1018334380683577e-05
xlm-roberta-base,ar,17,QMT,1.2956198453903198,0.8125578992842849,0.5789473684210527,1.2836027145385742,0.8195531043458463,0.5789473684210527,0.0069952050615613715
xlm-roberta-base,ar,18,NQM,0.8182225227355957,0.6344013235413658,0.3684210526315789,0.8203442096710205,0.6346690244702383,0.3684210526315789,0.0002677009288725163
xlm-roberta-base,ar,18,NQT,0.8363454937934875,0.8435039594580392,0.5789473684210527,0.8401255011558533,0.8453603323607842,0.5789473684210527,0.001856372902744985
xlm-roberta-base,ar,18,NMT,0.5868076086044312,0.8374449426256627,0.6842105263157895,0.586125373840332,0.8367800466743985,0.47368421052631576,-0.0006648959512641772
xlm-roberta-base,ar,18,QMT,0.7839816808700562,0.7389647139013742,0.5789473684210527,0.7846583127975464,0.7447977690956011,0.5789473684210527,0.005833055194226944
xlm-roberta-base,ar,19,NQM,1.1692407131195068,0.6985178476129269,0.5789473684210527,1.189470887184143,0.6910907585665603,0.5789473684210527,-0.007427089046366575
xlm-roberta-base,ar,19,NQT,0.6093276143074036,0.7729306782940047,0.2631578947368421,0.6327753663063049,0.7774873270195761,0.5789473684210527,0.004556648725571377
