model,language,template_id,representation,cv_adjacent_norm,cos_step_12,cos_step_23,cos_step_34
intfloat/multilingual-e5-large,ru,39,mean_pool,0.16888080537319183,-0.2024649679660797,-0.4611413776874542,-0.5397627353668213
intfloat/multilingual-e5-large,ru,40,mean_pool,0.1963733583688736,-0.3527681827545166,-0.45328494906425476,-0.6115261316299438
intfloat/multilingual-e5-large,ru,41,mean_pool,0.07817695289850235,0.06068481132388115,-0.3782084882259369,-0.42704877257347107
intfloat/multilingual-e5-large,ru,42,mean_pool,0.06950876861810684,0.04461663216352463,-0.39497533440589905,-0.5438392162322998
intfloat/multilingual-e5-large,ru,43,mean_pool,0.08182872086763382,0.04149116203188896,-0.4006671607494354,-0.41737914085388184
intfloat/multilingual-e5-large,ru,44,mean_pool,0.051742903888225555,-0.00032985859434120357,-0.3932040333747864,-0.4625823199748993
intfloat/multilingual-e5-large,ru,45,mean_pool,0.21168649196624756,-0.26604241132736206,-0.4472050964832306,-0.5259063839912415
intfloat/multilingual-e5-large,ru,46,mean_pool,0.2063332051038742,-0.2617001235485077,-0.5110813975334167,-0.5148957967758179
intfloat/multilingual-e5-large,ru,47,mean_pool,0.05915726721286774,-0.041437480598688126,-0.33551928400993347,-0.4750434458255768
intfloat/multilingual-e5-large,ru,48,mean_pool,0.10936145484447479,0.016495976597070694,-0.41908732056617737,-0.35030123591423035
intfloat/multilingual-e5-large,ru,49,mean_pool,0.16563647985458374,0.03480817750096321,-0.43006497621536255,-0.3245989680290222
intfloat/multilingual-e5-large,ru,50,mean_pool,0.08906860649585724,0.0333983339369297,-0.35822585225105286,-0.42229393124580383
intfloat/multilingual-e5-large,ru,51,mean_pool,0.09516898542642593,-0.0599222257733345,-0.35285285115242004,-0.49250486493110657
intfloat/multilingual-e5-large,ru,52,mean_pool,0.057264093309640884,-0.018695464357733727,-0.39574354887008667,-0.513307511806488
intfloat/multilingual-e5-large,ru,53,mean_pool,0.06203850731253624,0.02404397539794445,-0.4081067144870758,-0.3608070909976959
intfloat/multilingual-e5-large,ru,54,mean_pool,0.14523698389530182,0.0018744890112429857,-0.3618670701980591,-0.3640041947364807
intfloat/multilingual-e5-large,ru,55,mean_pool,0.13974112272262573,0.013338286429643631,-0.40570351481437683,-0.45840227603912354
