model,language,template_id,representation,from_level,to_level,step_size,delta_norm
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,42,marker_pool,1,2,1,0.6978939175605774
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,42,marker_pool,-2,0,2,1.4123988151550293
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,42,marker_pool,-1,1,2,1.0352884531021118
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,42,marker_pool,0,2,2,1.420505404472351
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,42,marker_pool,-2,2,4,0.8039888739585876
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,43,marker_pool,-2,-1,1,1.5916695594787598
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,43,marker_pool,-1,0,1,1.525574803352356
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,43,marker_pool,0,1,1,1.772844314575195
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,43,marker_pool,1,2,1,1.4381651878356934
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,43,marker_pool,-2,0,2,2.179786205291748
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,43,marker_pool,-1,1,2,1.3955050706863403
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,43,marker_pool,0,2,2,1.6615461111068726
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,43,marker_pool,-2,2,4,1.7310415506362915
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,44,marker_pool,-2,-1,1,1.5902745723724363
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,44,marker_pool,-1,0,1,1.7450677156448364
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,44,marker_pool,0,1,1,1.9482330083847048
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,44,marker_pool,1,2,1,1.6893662214279177
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,44,marker_pool,-2,0,2,1.976963996887207
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,44,marker_pool,-1,1,2,1.990865707397461
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,44,marker_pool,0,2,2,1.6822229623794556
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,44,marker_pool,-2,2,4,1.756171941757202
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,45,marker_pool,-2,-1,1,1.197253942489624
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,45,marker_pool,-1,0,1,1.1491223573684692
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,45,marker_pool,0,1,1,1.0228544473648071
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,45,marker_pool,1,2,1,1.2466676235198977
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,45,marker_pool,-2,0,2,1.2625237703323364
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,45,marker_pool,-1,1,2,1.135154128074646
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,45,marker_pool,0,2,2,1.4643830060958862
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,45,marker_pool,-2,2,4,1.4093446731567385
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,46,marker_pool,-2,-1,1,1.1200541257858276
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,46,marker_pool,-1,0,1,1.047441482543945
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,46,marker_pool,0,1,1,1.139883279800415
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,46,marker_pool,1,2,1,1.3405300378799438
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,46,marker_pool,-2,0,2,1.4006571769714355
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,46,marker_pool,-1,1,2,1.0708394050598145
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,46,marker_pool,0,2,2,1.6964545249938965
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,46,marker_pool,-2,2,4,1.492677927017212
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,47,marker_pool,-2,-1,1,1.4795247316360474
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,47,marker_pool,-1,0,1,1.2492449283599854
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,47,marker_pool,0,1,1,1.21568500995636
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,47,marker_pool,1,2,1,1.302362322807312
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,47,marker_pool,-2,0,2,1.5225005149841309
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,47,marker_pool,-1,1,2,1.5590022802352903
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,47,marker_pool,0,2,2,1.1969138383865356
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,47,marker_pool,-2,2,4,1.631631851196289
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,48,marker_pool,-2,-1,1,1.355237364768982
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,48,marker_pool,-1,0,1,1.540014624595642
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,48,marker_pool,0,1,1,1.3346025943756104
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,48,marker_pool,1,2,1,1.0636112689971924
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,48,marker_pool,-2,0,2,1.505177021026611
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,48,marker_pool,-1,1,2,1.6497163772583008
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,48,marker_pool,0,2,2,1.5662918090820312
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,48,marker_pool,-2,2,4,1.5605849027633667
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,49,marker_pool,-2,-1,1,1.529689073562622
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,49,marker_pool,-1,0,1,1.893527865409851
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,49,marker_pool,0,1,1,1.5428171157836914
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,49,marker_pool,1,2,1,0.981789529323578
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,49,marker_pool,-2,0,2,1.8168033361434937
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,49,marker_pool,-1,1,2,1.856066465377808
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,49,marker_pool,0,2,2,1.9062339067459104
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,49,marker_pool,-2,2,4,1.8855057954788208
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,50,marker_pool,-2,-1,1,1.05488920211792
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,50,marker_pool,-1,0,1,1.419494390487671
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,50,marker_pool,0,1,1,1.4520998001098633
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,50,marker_pool,1,2,1,1.3786958456039429
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,50,marker_pool,-2,0,2,1.5101768970489502
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,50,marker_pool,-1,1,2,1.6285780668258667
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,50,marker_pool,0,2,2,1.5810463428497314
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,50,marker_pool,-2,2,4,1.495696783065796
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,51,marker_pool,-2,-1,1,1.7473382949829102
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,51,marker_pool,-1,0,1,2.3050856590271
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,51,marker_pool,0,1,1,1.605756402015686
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,51,marker_pool,1,2,1,1.109703540802002
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,51,marker_pool,-2,0,2,2.099792242050171
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,51,marker_pool,-1,1,2,2.1439244747161865
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,51,marker_pool,0,2,2,1.9184179306030276
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,51,marker_pool,-2,2,4,1.8635845184326167
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,52,marker_pool,-2,-1,1,2.332820177078247
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,52,marker_pool,-1,0,1,2.299780368804932
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,52,marker_pool,0,1,1,1.5239688158035278
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,52,marker_pool,1,2,1,1.3744364976882937
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,52,marker_pool,-2,0,2,2.5408732891082764
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,52,marker_pool,-1,1,2,2.161008596420288
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,52,marker_pool,0,2,2,1.8913110494613647
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,52,marker_pool,-2,2,4,2.4252676963806152
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,53,marker_pool,-2,-1,1,1.7222121953964231
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,53,marker_pool,-1,0,1,2.271566152572632
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,53,marker_pool,0,1,1,1.5784564018249512
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,53,marker_pool,1,2,1,1.2504347562789917
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,53,marker_pool,-2,0,2,2.14996600151062
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,53,marker_pool,-1,1,2,2.28709077835083
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,53,marker_pool,0,2,2,1.7972742319107056
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,53,marker_pool,-2,2,4,2.2327427864074707
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,54,marker_pool,-2,-1,1,1.3604594469070437
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,54,marker_pool,-1,0,1,1.735322117805481
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,54,marker_pool,0,1,1,1.8810007572174072
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,54,marker_pool,1,2,1,1.200047492980957
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,54,marker_pool,-2,0,2,1.621543526649475
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,54,marker_pool,-1,1,2,1.6148922443389893
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,54,marker_pool,0,2,2,1.871307611465454
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,54,marker_pool,-2,2,4,0.9988164901733398
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,55,marker_pool,-2,-1,1,1.2776572704315186
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,55,marker_pool,-1,0,1,1.9757921695709229
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,55,marker_pool,0,1,1,1.4851534366607666
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,55,marker_pool,1,2,1,1.2674856185913086
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,55,marker_pool,-2,0,2,1.790465235710144
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,55,marker_pool,-1,1,2,1.846943974494934
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,55,marker_pool,0,2,2,1.8321949243545528
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,55,marker_pool,-2,2,4,1.7321476936340332
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,56,marker_pool,-2,-1,1,1.0153895616531372
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,56,marker_pool,-1,0,1,1.564104676246643
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,56,marker_pool,0,1,1,1.931719422340393
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,56,marker_pool,1,2,1,0.897318959236145
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,56,marker_pool,-2,0,2,1.7404125928878784
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,56,marker_pool,-1,1,2,1.3304405212402344
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,56,marker_pool,0,2,2,1.76921284198761
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,56,marker_pool,-2,2,4,0.9971542954444884
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,57,marker_pool,-2,-1,1,1.659350037574768
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,57,marker_pool,-1,0,1,1.851806640625
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,57,marker_pool,0,1,1,1.9411054849624636
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,57,marker_pool,1,2,1,1.7514493465423584
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,57,marker_pool,-2,0,2,1.9665673971176147
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,57,marker_pool,-1,1,2,2.070657253265381
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,57,marker_pool,0,2,2,1.7539324760437012
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,57,marker_pool,-2,2,4,1.87697434425354
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,58,marker_pool,-2,-1,1,1.1833935976028442
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,58,marker_pool,-1,0,1,2.003547191619873
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,58,marker_pool,0,1,1,1.844966411590576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,58,marker_pool,1,2,1,1.310392141342163
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,58,marker_pool,-2,0,2,2.0629448890686035
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,58,marker_pool,-1,1,2,1.392473816871643
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,58,marker_pool,0,2,2,2.2120838165283203
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,58,marker_pool,-2,2,4,1.463043212890625
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,59,marker_pool,-2,-1,1,1.1433638334274292
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,59,marker_pool,-1,0,1,1.3475505113601685
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,59,marker_pool,0,1,1,1.8428856134414675
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,59,marker_pool,1,2,1,1.9859074354171755
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,59,marker_pool,-2,0,2,1.5889054536819458
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,59,marker_pool,-1,1,2,1.8914484977722168
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,59,marker_pool,0,2,2,1.529084324836731
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,59,marker_pool,-2,2,4,1.226292371749878
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,60,marker_pool,-2,-1,1,1.1942527294158936
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,60,marker_pool,-1,0,1,1.5983227491378784
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,60,marker_pool,0,1,1,1.7287240028381348
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,60,marker_pool,1,2,1,1.2191741466522217
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,60,marker_pool,-2,0,2,1.8134609460830688
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,60,marker_pool,-1,1,2,1.2691622972488403
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,60,marker_pool,0,2,2,1.7236404418945312
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,60,marker_pool,-2,2,4,1.3726489543914795
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,61,marker_pool,-2,-1,1,1.4737762212753296
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,61,marker_pool,-1,0,1,1.710267424583435
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,61,marker_pool,0,1,1,1.8080073595047
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,61,marker_pool,1,2,1,0.9894442558288574
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,61,marker_pool,-2,0,2,1.8678513765335083
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,61,marker_pool,-1,1,2,1.4836519956588743
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,61,marker_pool,0,2,2,1.7767313718795776
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,61,marker_pool,-2,2,4,1.3727794885635376
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,62,marker_pool,-2,-1,1,1.3631895780563354
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,62,marker_pool,-1,0,1,1.5091934204101562
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,62,marker_pool,0,1,1,2.0094361305236816
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,62,marker_pool,1,2,1,2.3841495513916016
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,62,marker_pool,-2,0,2,1.81966495513916
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,62,marker_pool,-1,1,2,2.0123956203460693
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,62,marker_pool,0,2,2,1.9052581787109373
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,62,marker_pool,-2,2,4,1.5468664169311523
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,63,marker_pool,-2,-1,1,1.232654333114624
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,63,marker_pool,-1,0,1,1.4666528701782229
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,63,marker_pool,0,1,1,1.4026753902435305
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,63,marker_pool,1,2,1,0.9142582416534424
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,63,marker_pool,-2,0,2,1.5341964960098269
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,63,marker_pool,-1,1,2,1.2727220058441162
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,63,marker_pool,0,2,2,1.4310952425003052
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,63,marker_pool,-2,2,4,1.1339010000228882
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,64,marker_pool,-2,-1,1,0.93156760931015
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,64,marker_pool,-1,0,1,1.3113160133361816
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,64,marker_pool,0,1,1,1.8701179027557373
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,64,marker_pool,1,2,1,1.2000813484191897
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,64,marker_pool,-2,0,2,1.6292822360992432
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,64,marker_pool,-1,1,2,1.361236810684204
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,64,marker_pool,0,2,2,1.7474623918533323
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,64,marker_pool,-2,2,4,1.2148056030273438
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,65,marker_pool,-2,-1,1,1.0942529439926147
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,65,marker_pool,-1,0,1,1.479149580001831
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,65,marker_pool,0,1,1,2.132920980453491
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,65,marker_pool,1,2,1,1.2208670377731323
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,65,marker_pool,-2,0,2,1.627365231513977
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,65,marker_pool,-1,1,2,1.770938515663147
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,65,marker_pool,0,2,2,1.7494289875030518
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,65,marker_pool,-2,2,4,1.2781118154525757
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,66,marker_pool,-2,-1,1,2.0699386596679688
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,66,marker_pool,-1,0,1,1.6277540922164917
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,66,marker_pool,0,1,1,2.069531202316284
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,66,marker_pool,1,2,1,1.9294229745864868
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,66,marker_pool,-2,0,2,2.5434458255767822
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,66,marker_pool,-1,1,2,1.909467816352844
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,66,marker_pool,0,2,2,1.9955302476882932
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,66,marker_pool,-2,2,4,1.842755913734436
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,67,marker_pool,-2,-1,1,1.6806275844573977
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,67,marker_pool,-1,0,1,1.4669716358184814
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,67,marker_pool,0,1,1,1.8572064638137815
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,67,marker_pool,1,2,1,1.7666215896606443
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,67,marker_pool,-2,0,2,2.1446197032928467
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,67,marker_pool,-1,1,2,1.8691365718841555
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,67,marker_pool,0,2,2,1.6727548837661743
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,67,marker_pool,-2,2,4,1.5487473011016846
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,68,marker_pool,-2,-1,1,1.1632070541381836
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,68,marker_pool,-1,0,1,1.3083678483963013
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,68,marker_pool,0,1,1,1.7106685638427734
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,68,marker_pool,1,2,1,1.3888695240020752
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,68,marker_pool,-2,0,2,1.6425179243087769
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,68,marker_pool,-1,1,2,1.5554412603378296
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,68,marker_pool,0,2,2,1.2472301721572876
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,68,marker_pool,-2,2,4,1.3672281503677368
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,69,marker_pool,-2,-1,1,1.3437131643295288
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,69,marker_pool,-1,0,1,1.5404871702194214
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,69,marker_pool,0,1,1,2.016631841659546
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,69,marker_pool,1,2,1,1.1928483247756958
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,69,marker_pool,-2,0,2,1.973918080329895
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,69,marker_pool,-1,1,2,1.5751107931137085
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,69,marker_pool,0,2,2,1.9293650388717647
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,69,marker_pool,-2,2,4,1.4986999034881592
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,70,marker_pool,-2,-1,1,1.0780117511749268
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,70,marker_pool,-1,0,1,1.3644126653671265
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,70,marker_pool,0,1,1,1.8549355268478396
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,70,marker_pool,1,2,1,0.7747766375541687
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,70,marker_pool,-2,0,2,1.391862154006958
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,70,marker_pool,-1,1,2,1.2699449062347412
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,70,marker_pool,0,2,2,1.7705330848693848
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,70,marker_pool,-2,2,4,1.330464243888855
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,71,marker_pool,-2,-1,1,0.9003628492355347
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,71,marker_pool,-1,0,1,1.50163733959198
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,71,marker_pool,0,1,1,1.5080151557922363
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,71,marker_pool,1,2,1,0.8520992398262024
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,71,marker_pool,-2,0,2,1.4138332605361938
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,71,marker_pool,-1,1,2,0.9497841000556946
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,71,marker_pool,0,2,2,1.546459078788757
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,71,marker_pool,-2,2,4,0.988159954547882
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,72,marker_pool,-2,-1,1,1.787633776664734
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,72,marker_pool,-1,0,1,1.974022388458252
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,72,marker_pool,0,1,1,2.168860673904419
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,72,marker_pool,1,2,1,1.417044758796692
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,72,marker_pool,-2,0,2,2.112222671508789
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,72,marker_pool,-1,1,2,1.8414045572280884
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,72,marker_pool,0,2,2,2.043151617050171
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,72,marker_pool,-2,2,4,1.6199098825454712
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,73,marker_pool,-2,-1,1,2.4629669189453125
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,73,marker_pool,-1,0,1,2.1003191471099854
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,73,marker_pool,0,1,1,1.810761570930481
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,73,marker_pool,1,2,1,1.7403948307037354
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,73,marker_pool,-2,0,2,2.4310171604156494
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,73,marker_pool,-1,1,2,2.5526154041290283
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ru,73,marker_pool,0,2,2,2.023397922515869
