model,language,template_id,representation,from_level,to_level,step_size,delta_norm
BAAI/bge-m3,ru,100,marker_pool,0,1,1,10.38540267944336
BAAI/bge-m3,ru,100,marker_pool,1,2,1,11.146275520324707
BAAI/bge-m3,ru,100,marker_pool,-2,0,2,14.587811470031738
BAAI/bge-m3,ru,100,marker_pool,-1,1,2,13.676800727844238
BAAI/bge-m3,ru,100,marker_pool,0,2,2,13.12250804901123
BAAI/bge-m3,ru,100,marker_pool,-2,2,4,16.224700927734375
BAAI/bge-m3,ru,101,marker_pool,-2,-1,1,10.891717910766602
BAAI/bge-m3,ru,101,marker_pool,-1,0,1,16.103809356689453
BAAI/bge-m3,ru,101,marker_pool,0,1,1,11.106643676757812
BAAI/bge-m3,ru,101,marker_pool,1,2,1,11.659247398376465
BAAI/bge-m3,ru,101,marker_pool,-2,0,2,17.77094841003418
BAAI/bge-m3,ru,101,marker_pool,-1,1,2,14.590883255004883
BAAI/bge-m3,ru,101,marker_pool,0,2,2,14.533981323242188
BAAI/bge-m3,ru,101,marker_pool,-2,2,4,17.486618041992188
BAAI/bge-m3,ru,102,marker_pool,-2,-1,1,11.647658348083496
BAAI/bge-m3,ru,102,marker_pool,-1,0,1,15.618473052978516
BAAI/bge-m3,ru,102,marker_pool,0,1,1,11.135932922363281
BAAI/bge-m3,ru,102,marker_pool,1,2,1,10.650254249572754
BAAI/bge-m3,ru,102,marker_pool,-2,0,2,16.494701385498047
BAAI/bge-m3,ru,102,marker_pool,-1,1,2,13.910244941711426
BAAI/bge-m3,ru,102,marker_pool,0,2,2,13.876845359802246
BAAI/bge-m3,ru,102,marker_pool,-2,2,4,17.063884735107422
BAAI/bge-m3,ru,103,marker_pool,-2,-1,1,14.0773286819458
BAAI/bge-m3,ru,103,marker_pool,-1,0,1,14.8886137008667
BAAI/bge-m3,ru,103,marker_pool,0,1,1,12.905740737915039
BAAI/bge-m3,ru,103,marker_pool,1,2,1,14.971302032470703
BAAI/bge-m3,ru,103,marker_pool,-2,0,2,16.970916748046875
BAAI/bge-m3,ru,103,marker_pool,-1,1,2,14.603986740112305
BAAI/bge-m3,ru,103,marker_pool,0,2,2,15.428873062133789
BAAI/bge-m3,ru,103,marker_pool,-2,2,4,18.497127532958984
BAAI/bge-m3,ru,104,marker_pool,-2,-1,1,15.263269424438477
BAAI/bge-m3,ru,104,marker_pool,-1,0,1,16.029441833496094
BAAI/bge-m3,ru,104,marker_pool,0,1,1,14.085058212280273
BAAI/bge-m3,ru,104,marker_pool,1,2,1,15.345237731933594
BAAI/bge-m3,ru,104,marker_pool,-2,0,2,16.892547607421875
BAAI/bge-m3,ru,104,marker_pool,-1,1,2,13.848243713378906
BAAI/bge-m3,ru,104,marker_pool,0,2,2,17.81647491455078
BAAI/bge-m3,ru,104,marker_pool,-2,2,4,20.340085983276367
BAAI/bge-m3,ru,105,marker_pool,-2,-1,1,13.792503356933594
BAAI/bge-m3,ru,105,marker_pool,-1,0,1,13.33736801147461
BAAI/bge-m3,ru,105,marker_pool,0,1,1,12.554540634155273
BAAI/bge-m3,ru,105,marker_pool,1,2,1,14.735380172729492
BAAI/bge-m3,ru,105,marker_pool,-2,0,2,17.485551834106445
BAAI/bge-m3,ru,105,marker_pool,-1,1,2,13.082860946655273
BAAI/bge-m3,ru,105,marker_pool,0,2,2,14.824054718017578
BAAI/bge-m3,ru,105,marker_pool,-2,2,4,19.301050186157227
BAAI/bge-m3,ru,106,marker_pool,-2,-1,1,13.216341972351074
BAAI/bge-m3,ru,106,marker_pool,-1,0,1,15.511762619018555
BAAI/bge-m3,ru,106,marker_pool,0,1,1,13.522418022155762
BAAI/bge-m3,ru,106,marker_pool,1,2,1,9.389846801757812
BAAI/bge-m3,ru,106,marker_pool,-2,0,2,14.979789733886719
BAAI/bge-m3,ru,106,marker_pool,-1,1,2,15.758923530578613
BAAI/bge-m3,ru,106,marker_pool,0,2,2,14.679436683654785
BAAI/bge-m3,ru,106,marker_pool,-2,2,4,13.65041446685791
BAAI/bge-m3,ru,107,marker_pool,-2,-1,1,16.214879989624023
BAAI/bge-m3,ru,107,marker_pool,-1,0,1,16.51223373413086
BAAI/bge-m3,ru,107,marker_pool,0,1,1,14.931716918945312
BAAI/bge-m3,ru,107,marker_pool,1,2,1,14.402817726135254
BAAI/bge-m3,ru,107,marker_pool,-2,0,2,18.76012420654297
BAAI/bge-m3,ru,107,marker_pool,-1,1,2,16.680702209472656
BAAI/bge-m3,ru,107,marker_pool,0,2,2,16.299793243408203
BAAI/bge-m3,ru,107,marker_pool,-2,2,4,18.10527801513672
BAAI/bge-m3,ru,108,marker_pool,-2,-1,1,10.190855026245117
BAAI/bge-m3,ru,108,marker_pool,-1,0,1,14.781219482421875
BAAI/bge-m3,ru,108,marker_pool,0,1,1,13.543455123901367
BAAI/bge-m3,ru,108,marker_pool,1,2,1,10.029621124267578
BAAI/bge-m3,ru,108,marker_pool,-2,0,2,16.846158981323242
BAAI/bge-m3,ru,108,marker_pool,-1,1,2,13.108161926269531
BAAI/bge-m3,ru,108,marker_pool,0,2,2,15.6073579788208
BAAI/bge-m3,ru,108,marker_pool,-2,2,4,16.119369506835938
BAAI/bge-m3,ru,109,marker_pool,-2,-1,1,14.038090705871582
BAAI/bge-m3,ru,109,marker_pool,-1,0,1,13.670257568359375
BAAI/bge-m3,ru,109,marker_pool,0,1,1,12.92879867553711
BAAI/bge-m3,ru,109,marker_pool,1,2,1,13.543128967285156
BAAI/bge-m3,ru,109,marker_pool,-2,0,2,18.07529640197754
BAAI/bge-m3,ru,109,marker_pool,-1,1,2,13.554217338562012
BAAI/bge-m3,ru,109,marker_pool,0,2,2,13.846417427062988
BAAI/bge-m3,ru,109,marker_pool,-2,2,4,18.8769474029541
BAAI/bge-m3,ru,110,marker_pool,-2,-1,1,9.148962020874023
BAAI/bge-m3,ru,110,marker_pool,-1,0,1,17.041364669799805
BAAI/bge-m3,ru,110,marker_pool,0,1,1,10.84037971496582
BAAI/bge-m3,ru,110,marker_pool,1,2,1,13.764792442321777
BAAI/bge-m3,ru,110,marker_pool,-2,0,2,17.05886459350586
BAAI/bge-m3,ru,110,marker_pool,-1,1,2,14.7446870803833
BAAI/bge-m3,ru,110,marker_pool,0,2,2,16.184812545776367
BAAI/bge-m3,ru,110,marker_pool,-2,2,4,17.939476013183594
BAAI/bge-m3,ru,111,marker_pool,-2,-1,1,12.05568790435791
BAAI/bge-m3,ru,111,marker_pool,-1,0,1,14.727619171142578
BAAI/bge-m3,ru,111,marker_pool,0,1,1,10.271410942077637
BAAI/bge-m3,ru,111,marker_pool,1,2,1,10.036176681518555
BAAI/bge-m3,ru,111,marker_pool,-2,0,2,15.95633316040039
BAAI/bge-m3,ru,111,marker_pool,-1,1,2,14.960148811340332
BAAI/bge-m3,ru,111,marker_pool,0,2,2,13.260307312011719
BAAI/bge-m3,ru,111,marker_pool,-2,2,4,16.61505699157715
BAAI/bge-m3,ru,112,marker_pool,-2,-1,1,9.915351867675781
BAAI/bge-m3,ru,112,marker_pool,-1,0,1,13.886042594909668
BAAI/bge-m3,ru,112,marker_pool,0,1,1,11.263697624206543
BAAI/bge-m3,ru,112,marker_pool,1,2,1,10.541714668273926
BAAI/bge-m3,ru,112,marker_pool,-2,0,2,15.22870922088623
BAAI/bge-m3,ru,112,marker_pool,-1,1,2,13.083949089050293
BAAI/bge-m3,ru,112,marker_pool,0,2,2,13.482678413391113
BAAI/bge-m3,ru,112,marker_pool,-2,2,4,15.620657920837402
BAAI/bge-m3,ru,113,marker_pool,-2,-1,1,9.73075008392334
BAAI/bge-m3,ru,113,marker_pool,-1,0,1,15.1719388961792
BAAI/bge-m3,ru,113,marker_pool,0,1,1,11.262621879577637
BAAI/bge-m3,ru,113,marker_pool,1,2,1,8.661073684692383
BAAI/bge-m3,ru,113,marker_pool,-2,0,2,15.726871490478516
BAAI/bge-m3,ru,113,marker_pool,-1,1,2,14.067419052124023
BAAI/bge-m3,ru,113,marker_pool,0,2,2,13.411039352416992
BAAI/bge-m3,ru,113,marker_pool,-2,2,4,16.499500274658203
BAAI/bge-m3,ru,114,marker_pool,-2,-1,1,11.127669334411621
BAAI/bge-m3,ru,114,marker_pool,-1,0,1,12.653855323791504
BAAI/bge-m3,ru,114,marker_pool,0,1,1,12.236234664916992
BAAI/bge-m3,ru,114,marker_pool,1,2,1,12.991326332092285
BAAI/bge-m3,ru,114,marker_pool,-2,0,2,14.428837776184082
BAAI/bge-m3,ru,114,marker_pool,-1,1,2,13.809552192687988
BAAI/bge-m3,ru,114,marker_pool,0,2,2,13.287467956542969
BAAI/bge-m3,ru,114,marker_pool,-2,2,4,14.883797645568848
BAAI/bge-m3,ru,115,marker_pool,-2,-1,1,11.050447463989258
BAAI/bge-m3,ru,115,marker_pool,-1,0,1,15.709908485412598
BAAI/bge-m3,ru,115,marker_pool,0,1,1,11.938780784606934
BAAI/bge-m3,ru,115,marker_pool,1,2,1,10.40878677368164
BAAI/bge-m3,ru,115,marker_pool,-2,0,2,15.153414726257324
BAAI/bge-m3,ru,115,marker_pool,-1,1,2,14.143558502197266
BAAI/bge-m3,ru,115,marker_pool,0,2,2,13.450809478759766
BAAI/bge-m3,ru,115,marker_pool,-2,2,4,15.086315155029297
BAAI/bge-m3,ru,116,marker_pool,-2,-1,1,11.919745445251465
BAAI/bge-m3,ru,116,marker_pool,-1,0,1,15.136123657226562
BAAI/bge-m3,ru,116,marker_pool,0,1,1,11.83517837524414
BAAI/bge-m3,ru,116,marker_pool,1,2,1,11.395698547363281
BAAI/bge-m3,ru,116,marker_pool,-2,0,2,16.42950439453125
BAAI/bge-m3,ru,116,marker_pool,-1,1,2,13.23544979095459
BAAI/bge-m3,ru,116,marker_pool,0,2,2,14.88733959197998
BAAI/bge-m3,ru,116,marker_pool,-2,2,4,15.338937759399414
BAAI/bge-m3,ru,117,marker_pool,-2,-1,1,14.98337459564209
BAAI/bge-m3,ru,117,marker_pool,-1,0,1,14.443603515625
BAAI/bge-m3,ru,117,marker_pool,0,1,1,14.254332542419434
BAAI/bge-m3,ru,117,marker_pool,1,2,1,15.104044914245605
BAAI/bge-m3,ru,117,marker_pool,-2,0,2,17.62493896484375
BAAI/bge-m3,ru,117,marker_pool,-1,1,2,13.932140350341797
BAAI/bge-m3,ru,117,marker_pool,0,2,2,16.972942352294922
BAAI/bge-m3,ru,117,marker_pool,-2,2,4,20.249248504638672
BAAI/bge-m3,ru,118,marker_pool,-2,-1,1,9.483241081237793
BAAI/bge-m3,ru,118,marker_pool,-1,0,1,15.192954063415527
BAAI/bge-m3,ru,118,marker_pool,0,1,1,10.045450210571289
BAAI/bge-m3,ru,118,marker_pool,1,2,1,10.155101776123047
BAAI/bge-m3,ru,118,marker_pool,-2,0,2,16.062036514282227
BAAI/bge-m3,ru,118,marker_pool,-1,1,2,14.276538848876953
BAAI/bge-m3,ru,118,marker_pool,0,2,2,13.279317855834961
BAAI/bge-m3,ru,118,marker_pool,-2,2,4,15.93984317779541
BAAI/bge-m3,ru,119,marker_pool,-2,-1,1,10.891175270080566
BAAI/bge-m3,ru,119,marker_pool,-1,0,1,13.324995040893555
BAAI/bge-m3,ru,119,marker_pool,0,1,1,14.553342819213867
BAAI/bge-m3,ru,119,marker_pool,1,2,1,16.22389793395996
BAAI/bge-m3,ru,119,marker_pool,-2,0,2,13.872159004211426
BAAI/bge-m3,ru,119,marker_pool,-1,1,2,13.311014175415039
BAAI/bge-m3,ru,119,marker_pool,0,2,2,16.28607749938965
BAAI/bge-m3,ru,119,marker_pool,-2,2,4,14.652658462524414
BAAI/bge-m3,ru,120,marker_pool,-2,-1,1,13.898215293884277
BAAI/bge-m3,ru,120,marker_pool,-1,0,1,14.534873008728027
BAAI/bge-m3,ru,120,marker_pool,0,1,1,13.340544700622559
BAAI/bge-m3,ru,120,marker_pool,1,2,1,15.06351089477539
BAAI/bge-m3,ru,120,marker_pool,-2,0,2,17.825284957885742
BAAI/bge-m3,ru,120,marker_pool,-1,1,2,14.092087745666504
BAAI/bge-m3,ru,120,marker_pool,0,2,2,15.146440505981445
BAAI/bge-m3,ru,120,marker_pool,-2,2,4,19.42508888244629
BAAI/bge-m3,ru,121,marker_pool,-2,-1,1,11.682210922241211
BAAI/bge-m3,ru,121,marker_pool,-1,0,1,13.195517539978027
BAAI/bge-m3,ru,121,marker_pool,0,1,1,11.522197723388672
BAAI/bge-m3,ru,121,marker_pool,1,2,1,14.529818534851074
BAAI/bge-m3,ru,121,marker_pool,-2,0,2,16.985443115234375
BAAI/bge-m3,ru,121,marker_pool,-1,1,2,13.46828556060791
BAAI/bge-m3,ru,121,marker_pool,0,2,2,14.904613494873047
BAAI/bge-m3,ru,121,marker_pool,-2,2,4,19.06999969482422
BAAI/bge-m3,ru,122,marker_pool,-2,-1,1,12.150900840759277
BAAI/bge-m3,ru,122,marker_pool,-1,0,1,13.599188804626465
BAAI/bge-m3,ru,122,marker_pool,0,1,1,13.7291898727417
BAAI/bge-m3,ru,122,marker_pool,1,2,1,14.794184684753418
BAAI/bge-m3,ru,122,marker_pool,-2,0,2,15.931467056274414
BAAI/bge-m3,ru,122,marker_pool,-1,1,2,12.89772891998291
BAAI/bge-m3,ru,122,marker_pool,0,2,2,15.854748725891113
BAAI/bge-m3,ru,122,marker_pool,-2,2,4,17.86473846435547
BAAI/bge-m3,ru,123,marker_pool,-2,-1,1,11.851305961608887
BAAI/bge-m3,ru,123,marker_pool,-1,0,1,14.863893508911133
BAAI/bge-m3,ru,123,marker_pool,0,1,1,12.093731880187988
BAAI/bge-m3,ru,123,marker_pool,1,2,1,12.06416130065918
BAAI/bge-m3,ru,123,marker_pool,-2,0,2,16.431533813476562
BAAI/bge-m3,ru,123,marker_pool,-1,1,2,14.17180061340332
BAAI/bge-m3,ru,123,marker_pool,0,2,2,14.490473747253418
BAAI/bge-m3,ru,123,marker_pool,-2,2,4,15.725814819335938
BAAI/bge-m3,ru,124,marker_pool,-2,-1,1,11.94904613494873
BAAI/bge-m3,ru,124,marker_pool,-1,0,1,15.352375984191895
BAAI/bge-m3,ru,124,marker_pool,0,1,1,12.86268424987793
BAAI/bge-m3,ru,124,marker_pool,1,2,1,9.955016136169434
BAAI/bge-m3,ru,124,marker_pool,-2,0,2,16.023792266845703
BAAI/bge-m3,ru,124,marker_pool,-1,1,2,15.149277687072754
BAAI/bge-m3,ru,124,marker_pool,0,2,2,15.252327919006348
BAAI/bge-m3,ru,124,marker_pool,-2,2,4,15.483518600463867
BAAI/bge-m3,ru,125,marker_pool,-2,-1,1,12.304604530334473
BAAI/bge-m3,ru,125,marker_pool,-1,0,1,13.811511993408203
BAAI/bge-m3,ru,125,marker_pool,0,1,1,11.438393592834473
BAAI/bge-m3,ru,125,marker_pool,1,2,1,14.561052322387695
BAAI/bge-m3,ru,125,marker_pool,-2,0,2,17.091062545776367
BAAI/bge-m3,ru,125,marker_pool,-1,1,2,13.475346565246582
BAAI/bge-m3,ru,125,marker_pool,0,2,2,15.249547958374023
BAAI/bge-m3,ru,125,marker_pool,-2,2,4,16.015209197998047
BAAI/bge-m3,ru,126,marker_pool,-2,-1,1,10.935675621032715
BAAI/bge-m3,ru,126,marker_pool,-1,0,1,16.733219146728516
BAAI/bge-m3,ru,126,marker_pool,0,1,1,10.584209442138672
BAAI/bge-m3,ru,126,marker_pool,1,2,1,9.338906288146973
BAAI/bge-m3,ru,126,marker_pool,-2,0,2,18.3054141998291
BAAI/bge-m3,ru,126,marker_pool,-1,1,2,15.304342269897461
BAAI/bge-m3,ru,126,marker_pool,0,2,2,12.93320369720459
BAAI/bge-m3,ru,126,marker_pool,-2,2,4,17.76145362854004
BAAI/bge-m3,ru,127,marker_pool,-2,-1,1,12.475220680236816
BAAI/bge-m3,ru,127,marker_pool,-1,0,1,16.17624282836914
BAAI/bge-m3,ru,127,marker_pool,0,1,1,13.048609733581543
BAAI/bge-m3,ru,127,marker_pool,1,2,1,13.07649040222168
BAAI/bge-m3,ru,127,marker_pool,-2,0,2,18.430648803710938
BAAI/bge-m3,ru,127,marker_pool,-1,1,2,15.116564750671387
BAAI/bge-m3,ru,127,marker_pool,0,2,2,17.151071548461914
BAAI/bge-m3,ru,127,marker_pool,-2,2,4,17.56066131591797
BAAI/bge-m3,ru,128,marker_pool,-2,-1,1,13.236124038696289
BAAI/bge-m3,ru,128,marker_pool,-1,0,1,13.165955543518066
BAAI/bge-m3,ru,128,marker_pool,0,1,1,13.796440124511719
BAAI/bge-m3,ru,128,marker_pool,1,2,1,15.12403392791748
BAAI/bge-m3,ru,128,marker_pool,-2,0,2,14.812118530273438
BAAI/bge-m3,ru,128,marker_pool,-1,1,2,13.589845657348633
BAAI/bge-m3,ru,128,marker_pool,0,2,2,14.993094444274902
BAAI/bge-m3,ru,128,marker_pool,-2,2,4,15.103394508361816
BAAI/bge-m3,ru,129,marker_pool,-2,-1,1,10.862565994262695
BAAI/bge-m3,ru,129,marker_pool,-1,0,1,14.758539199829102
BAAI/bge-m3,ru,129,marker_pool,0,1,1,13.123039245605469
BAAI/bge-m3,ru,129,marker_pool,1,2,1,14.01424503326416
BAAI/bge-m3,ru,129,marker_pool,-2,0,2,18.10123062133789
BAAI/bge-m3,ru,129,marker_pool,-1,1,2,13.94015121459961
BAAI/bge-m3,ru,129,marker_pool,0,2,2,14.472726821899414
BAAI/bge-m3,ru,129,marker_pool,-2,2,4,19.129575729370117
BAAI/bge-m3,ru,130,marker_pool,-2,-1,1,15.900056838989258
BAAI/bge-m3,ru,130,marker_pool,-1,0,1,14.563459396362305
BAAI/bge-m3,ru,130,marker_pool,0,1,1,13.979228019714355
BAAI/bge-m3,ru,130,marker_pool,1,2,1,15.922136306762695
BAAI/bge-m3,ru,130,marker_pool,-2,0,2,16.565677642822266
BAAI/bge-m3,ru,130,marker_pool,-1,1,2,13.469680786132812
BAAI/bge-m3,ru,130,marker_pool,0,2,2,16.449182510375977
BAAI/bge-m3,ru,130,marker_pool,-2,2,4,20.490108489990234
BAAI/bge-m3,ru,131,marker_pool,-2,-1,1,11.267141342163086
BAAI/bge-m3,ru,131,marker_pool,-1,0,1,17.076486587524414
BAAI/bge-m3,ru,131,marker_pool,0,1,1,12.5504150390625
BAAI/bge-m3,ru,131,marker_pool,1,2,1,9.206230163574219
BAAI/bge-m3,ru,131,marker_pool,-2,0,2,17.58523941040039
BAAI/bge-m3,ru,131,marker_pool,-1,1,2,14.803068161010742
BAAI/bge-m3,ru,131,marker_pool,0,2,2,15.249713897705078
BAAI/bge-m3,ru,131,marker_pool,-2,2,4,16.774648666381836
BAAI/bge-m3,ru,132,marker_pool,-2,-1,1,15.403515815734863
BAAI/bge-m3,ru,132,marker_pool,-1,0,1,16.403606414794922
BAAI/bge-m3,ru,132,marker_pool,0,1,1,14.431540489196777
BAAI/bge-m3,ru,132,marker_pool,1,2,1,16.310562133789062
BAAI/bge-m3,ru,132,marker_pool,-2,0,2,18.40418815612793
BAAI/bge-m3,ru,132,marker_pool,-1,1,2,15.871055603027344
BAAI/bge-m3,ru,132,marker_pool,0,2,2,17.19556427001953
BAAI/bge-m3,ru,132,marker_pool,-2,2,4,19.03696060180664
BAAI/bge-m3,ru,133,marker_pool,-2,-1,1,11.474579811096191
BAAI/bge-m3,ru,133,marker_pool,-1,0,1,13.816165924072266
BAAI/bge-m3,ru,133,marker_pool,0,1,1,13.467277526855469
BAAI/bge-m3,ru,133,marker_pool,1,2,1,14.031405448913574
BAAI/bge-m3,ru,133,marker_pool,-2,0,2,15.2732572555542
BAAI/bge-m3,ru,133,marker_pool,-1,1,2,13.140947341918945
BAAI/bge-m3,ru,133,marker_pool,0,2,2,15.046048164367676
BAAI/bge-m3,ru,133,marker_pool,-2,2,4,15.468811988830566
BAAI/bge-m3,ru,134,marker_pool,-2,-1,1,12.623855590820312
BAAI/bge-m3,ru,134,marker_pool,-1,0,1,15.973230361938477
BAAI/bge-m3,ru,134,marker_pool,0,1,1,12.731118202209473
BAAI/bge-m3,ru,134,marker_pool,1,2,1,13.049256324768066
BAAI/bge-m3,ru,134,marker_pool,-2,0,2,16.117441177368164
BAAI/bge-m3,ru,134,marker_pool,-1,1,2,14.6834077835083
BAAI/bge-m3,ru,134,marker_pool,0,2,2,15.82201099395752
BAAI/bge-m3,ru,134,marker_pool,-2,2,4,17.191579818725586
BAAI/bge-m3,ru,135,marker_pool,-2,-1,1,11.077208518981934
BAAI/bge-m3,ru,135,marker_pool,-1,0,1,12.484183311462402
BAAI/bge-m3,ru,135,marker_pool,0,1,1,13.056982040405273
BAAI/bge-m3,ru,135,marker_pool,1,2,1,14.073966026306152
BAAI/bge-m3,ru,135,marker_pool,-2,0,2,14.370748519897461
BAAI/bge-m3,ru,135,marker_pool,-1,1,2,13.18489933013916
BAAI/bge-m3,ru,135,marker_pool,0,2,2,14.174943923950195
BAAI/bge-m3,ru,135,marker_pool,-2,2,4,14.733148574829102
BAAI/bge-m3,ru,136,marker_pool,-2,-1,1,11.770545959472656
BAAI/bge-m3,ru,136,marker_pool,-1,0,1,13.901012420654297
BAAI/bge-m3,ru,136,marker_pool,0,1,1,11.000375747680664
BAAI/bge-m3,ru,136,marker_pool,1,2,1,10.631781578063965
BAAI/bge-m3,ru,136,marker_pool,-2,0,2,15.56948471069336
BAAI/bge-m3,ru,136,marker_pool,-1,1,2,15.032583236694336
BAAI/bge-m3,ru,136,marker_pool,0,2,2,12.699739456176758
BAAI/bge-m3,ru,136,marker_pool,-2,2,4,16.430988311767578
BAAI/bge-m3,ru,137,marker_pool,-2,-1,1,15.168231964111328
BAAI/bge-m3,ru,137,marker_pool,-1,0,1,14.257630348205566
BAAI/bge-m3,ru,137,marker_pool,0,1,1,13.489516258239746
BAAI/bge-m3,ru,137,marker_pool,1,2,1,14.707698822021484
BAAI/bge-m3,ru,137,marker_pool,-2,0,2,17.30929183959961
BAAI/bge-m3,ru,137,marker_pool,-1,1,2,13.411755561828613
BAAI/bge-m3,ru,137,marker_pool,0,2,2,16.169004440307617
BAAI/bge-m3,ru,137,marker_pool,-2,2,4,19.765117645263672
BAAI/bge-m3,ru,138,marker_pool,-2,-1,1,8.747024536132812
BAAI/bge-m3,ru,138,marker_pool,-1,0,1,16.985397338867188
BAAI/bge-m3,ru,138,marker_pool,0,1,1,11.854951858520508
BAAI/bge-m3,ru,138,marker_pool,1,2,1,10.604729652404785
BAAI/bge-m3,ru,138,marker_pool,-2,0,2,18.810455322265625
BAAI/bge-m3,ru,138,marker_pool,-1,1,2,15.542155265808105
BAAI/bge-m3,ru,138,marker_pool,0,2,2,14.078131675720215
BAAI/bge-m3,ru,138,marker_pool,-2,2,4,16.62516212463379
BAAI/bge-m3,ru,139,marker_pool,-2,-1,1,10.672677040100098
BAAI/bge-m3,ru,139,marker_pool,-1,0,1,15.64401912689209
BAAI/bge-m3,ru,139,marker_pool,0,1,1,10.647890090942383
BAAI/bge-m3,ru,139,marker_pool,1,2,1,9.697843551635742
BAAI/bge-m3,ru,139,marker_pool,-2,0,2,17.2385311126709
BAAI/bge-m3,ru,139,marker_pool,-1,1,2,14.830972671508789
BAAI/bge-m3,ru,139,marker_pool,0,2,2,12.898347854614258
BAAI/bge-m3,ru,139,marker_pool,-2,2,4,17.163314819335938
BAAI/bge-m3,ru,140,marker_pool,-2,-1,1,13.02725601196289
BAAI/bge-m3,ru,140,marker_pool,-1,0,1,14.760978698730469
BAAI/bge-m3,ru,140,marker_pool,0,1,1,12.587356567382812
BAAI/bge-m3,ru,140,marker_pool,1,2,1,14.505939483642578
BAAI/bge-m3,ru,140,marker_pool,-2,0,2,16.545196533203125
BAAI/bge-m3,ru,140,marker_pool,-1,1,2,13.606047630310059
BAAI/bge-m3,ru,140,marker_pool,0,2,2,15.950766563415527
BAAI/bge-m3,ru,140,marker_pool,-2,2,4,17.44752311706543
BAAI/bge-m3,ru,141,marker_pool,-2,-1,1,10.835223197937012
BAAI/bge-m3,ru,141,marker_pool,-1,0,1,12.40954303741455
BAAI/bge-m3,ru,141,marker_pool,0,1,1,12.324905395507812
BAAI/bge-m3,ru,141,marker_pool,1,2,1,13.979905128479004
BAAI/bge-m3,ru,141,marker_pool,-2,0,2,14.852936744689941
BAAI/bge-m3,ru,141,marker_pool,-1,1,2,13.096900939941406
BAAI/bge-m3,ru,141,marker_pool,0,2,2,13.880313873291016
BAAI/bge-m3,ru,141,marker_pool,-2,2,4,15.999832153320312
BAAI/bge-m3,ru,142,marker_pool,-2,-1,1,11.328778266906738
BAAI/bge-m3,ru,142,marker_pool,-1,0,1,13.644916534423828
BAAI/bge-m3,ru,142,marker_pool,0,1,1,12.49512767791748
BAAI/bge-m3,ru,142,marker_pool,1,2,1,11.151993751525879
BAAI/bge-m3,ru,142,marker_pool,-2,0,2,16.117454528808594
BAAI/bge-m3,ru,142,marker_pool,-1,1,2,13.145560264587402
BAAI/bge-m3,ru,142,marker_pool,0,2,2,14.215289115905762
BAAI/bge-m3,ru,142,marker_pool,-2,2,4,15.856612205505371
BAAI/bge-m3,ru,143,marker_pool,-2,-1,1,14.310928344726562
BAAI/bge-m3,ru,143,marker_pool,-1,0,1,15.124072074890137
BAAI/bge-m3,ru,143,marker_pool,0,1,1,14.160256385803223
BAAI/bge-m3,ru,143,marker_pool,1,2,1,15.231060028076172
BAAI/bge-m3,ru,143,marker_pool,-2,0,2,17.120243072509766
BAAI/bge-m3,ru,143,marker_pool,-1,1,2,13.970549583435059
BAAI/bge-m3,ru,143,marker_pool,0,2,2,17.113712310791016
BAAI/bge-m3,ru,143,marker_pool,-2,2,4,18.75482940673828
BAAI/bge-m3,ru,144,marker_pool,-2,-1,1,11.587584495544434
BAAI/bge-m3,ru,144,marker_pool,-1,0,1,11.000655174255371
BAAI/bge-m3,ru,144,marker_pool,0,1,1,11.23786449432373
BAAI/bge-m3,ru,144,marker_pool,1,2,1,13.057313919067383
BAAI/bge-m3,ru,144,marker_pool,-2,0,2,12.066960334777832
BAAI/bge-m3,ru,144,marker_pool,-1,1,2,11.36060905456543
BAAI/bge-m3,ru,144,marker_pool,0,2,2,13.660395622253418
BAAI/bge-m3,ru,144,marker_pool,-2,2,4,14.8891019821167
BAAI/bge-m3,ru,145,marker_pool,-2,-1,1,13.471113204956055
BAAI/bge-m3,ru,145,marker_pool,-1,0,1,14.544105529785156
BAAI/bge-m3,ru,145,marker_pool,0,1,1,13.725662231445312
BAAI/bge-m3,ru,145,marker_pool,1,2,1,15.419398307800293
BAAI/bge-m3,ru,145,marker_pool,-2,0,2,17.790454864501953
BAAI/bge-m3,ru,145,marker_pool,-1,1,2,13.989791870117188
BAAI/bge-m3,ru,145,marker_pool,0,2,2,16.309911727905273
BAAI/bge-m3,ru,145,marker_pool,-2,2,4,19.34724235534668
BAAI/bge-m3,ru,146,marker_pool,-2,-1,1,11.108426094055176
BAAI/bge-m3,ru,146,marker_pool,-1,0,1,16.6490535736084
BAAI/bge-m3,ru,146,marker_pool,0,1,1,10.591958045959473
BAAI/bge-m3,ru,146,marker_pool,1,2,1,13.633008003234863
BAAI/bge-m3,ru,146,marker_pool,-2,0,2,17.878582000732422
BAAI/bge-m3,ru,146,marker_pool,-1,1,2,15.65169906616211
BAAI/bge-m3,ru,146,marker_pool,0,2,2,15.93225383758545
BAAI/bge-m3,ru,146,marker_pool,-2,2,4,19.007266998291016
BAAI/bge-m3,ru,147,marker_pool,-2,-1,1,10.163222312927246
BAAI/bge-m3,ru,147,marker_pool,-1,0,1,15.214680671691895
BAAI/bge-m3,ru,147,marker_pool,0,1,1,12.367790222167969
BAAI/bge-m3,ru,147,marker_pool,1,2,1,9.420271873474121
BAAI/bge-m3,ru,147,marker_pool,-2,0,2,16.759811401367188
BAAI/bge-m3,ru,147,marker_pool,-1,1,2,14.143329620361328
