model,kind,label,language_a,language_b,centroid_cosine
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,de,fr,0.8079811930656433
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,de,ru,0.4498469233512878
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,de,zh,0.6665589809417725
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,en,es,0.8983198404312134
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,en,fr,0.9045764207839966
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,en,ru,0.444439947605133
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,en,zh,0.7810763716697693
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,es,fr,0.9246170520782472
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,es,ru,0.4728166460990906
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,es,zh,0.776630163192749
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,fr,ru,0.3849368393421173
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,fr,zh,0.777633547782898
sentence-transformers/LaBSE,pair_commutator,NQ_vs_QN,ru,zh,0.3013309240341186
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,ar,de,-0.0448745004832744
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,ar,en,-0.0159920901060104
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,ar,es,-0.0087724849581718
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,ar,fr,-0.0192263126373291
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,ar,ru,0.1275396347045898
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,ar,zh,0.0770846903324127
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,de,en,0.2073626220226287
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,de,es,0.5345898270606995
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,de,fr,0.5213131904602051
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,de,ru,0.2412059605121612
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,de,zh,0.3392940163612366
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,en,es,0.462261289358139
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,en,fr,0.3147399425506592
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,en,ru,-0.0408048182725906
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,en,zh,0.7544844150543213
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,es,fr,0.8641519546508789
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,es,ru,-0.0636752471327781
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,es,zh,0.2568396925926208
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,fr,ru,-0.0868268609046936
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,fr,zh,0.2546996474266052
sentence-transformers/LaBSE,pair_commutator,NT_vs_TN,ru,zh,0.1061193943023681
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,ar,de,0.2378791719675064
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,ar,en,0.3078655004501343
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,ar,es,0.2543368339538574
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,ar,fr,0.2594335079193115
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,ar,ru,0.2001131474971771
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,ar,zh,0.3033284544944763
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,de,en,0.8608803749084473
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,de,es,0.917262852191925
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,de,fr,0.9041745662689208
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,de,ru,0.7615216970443726
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,de,zh,0.6103847026824951
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,en,es,0.8839287757873535
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,en,fr,0.9517331123352052
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,en,ru,0.6382082104682922
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,en,zh,0.6970833539962769
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,es,fr,0.9172258973121644
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,es,ru,0.7247909307479858
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,es,zh,0.5941441059112549
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,fr,ru,0.657764196395874
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,fr,zh,0.6657829284667969
sentence-transformers/LaBSE,pair_commutator,QM_vs_MQ,ru,zh,0.5231297016143799
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,ar,de,0.4347723126411438
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,ar,en,0.4691870808601379
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,ar,es,0.4499955475330353
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,ar,fr,0.4195347726345062
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,ar,ru,0.4574896693229675
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,ar,zh,0.408077597618103
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,de,en,0.8396722078323364
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,de,es,0.8802286386489868
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,de,fr,0.902695894241333
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,de,ru,0.8302646279335022
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,de,zh,0.6953551769256592
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,en,es,0.8091585636138916
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,en,fr,0.8842074275016785
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,en,ru,0.7914596796035767
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,en,zh,0.8323952555656433
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,es,fr,0.9391794204711914
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,es,ru,0.7961024045944214
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,es,zh,0.6097691655158997
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,fr,ru,0.8619097471237183
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,fr,zh,0.7255280017852783
sentence-transformers/LaBSE,pair_commutator,QT_vs_TQ,ru,zh,0.6540948152542114
sentence-transformers/LaBSE,triple_signed,NMT,ar,de,-0.0494675040245056
sentence-transformers/LaBSE,triple_signed,NMT,ar,en,0.0193335562944412
sentence-transformers/LaBSE,triple_signed,NMT,ar,es,-0.0056488364934921
sentence-transformers/LaBSE,triple_signed,NMT,ar,fr,-0.0171658843755722
sentence-transformers/LaBSE,triple_signed,NMT,ar,ru,0.1252858489751815
sentence-transformers/LaBSE,triple_signed,NMT,ar,zh,0.060182549059391
sentence-transformers/LaBSE,triple_signed,NMT,de,en,0.2229901254177093
sentence-transformers/LaBSE,triple_signed,NMT,de,es,0.534649133682251
sentence-transformers/LaBSE,triple_signed,NMT,de,fr,0.5402910709381104
sentence-transformers/LaBSE,triple_signed,NMT,de,ru,0.3040576577186584
sentence-transformers/LaBSE,triple_signed,NMT,de,zh,0.2838478684425354
sentence-transformers/LaBSE,triple_signed,NMT,en,es,0.4661984443664551
sentence-transformers/LaBSE,triple_signed,NMT,en,fr,0.3266401886940002
sentence-transformers/LaBSE,triple_signed,NMT,en,ru,-0.0496145412325859
sentence-transformers/LaBSE,triple_signed,NMT,en,zh,0.7551262378692627
sentence-transformers/LaBSE,triple_signed,NMT,es,fr,0.8485039472579956
sentence-transformers/LaBSE,triple_signed,NMT,es,ru,-0.0328011885285377
sentence-transformers/LaBSE,triple_signed,NMT,es,zh,0.2048040032386779
sentence-transformers/LaBSE,triple_signed,NMT,fr,ru,-0.0904397666454315
sentence-transformers/LaBSE,triple_signed,NMT,fr,zh,0.2348803281784057
sentence-transformers/LaBSE,triple_signed,NMT,ru,zh,0.0733806639909744
sentence-transformers/LaBSE,triple_signed,NQM,ar,de,0.1502095162868499
sentence-transformers/LaBSE,triple_signed,NQM,ar,en,0.1154293045401573
sentence-transformers/LaBSE,triple_signed,NQM,ar,es,0.0360407121479511
sentence-transformers/LaBSE,triple_signed,NQM,ar,fr,0.1588124185800552
sentence-transformers/LaBSE,triple_signed,NQM,ar,ru,0.3265950977802276
sentence-transformers/LaBSE,triple_signed,NQM,ar,zh,0.0131209306418895
sentence-transformers/LaBSE,triple_signed,NQM,de,en,0.8218209743499756
sentence-transformers/LaBSE,triple_signed,NQM,de,es,0.7182417511940002
sentence-transformers/LaBSE,triple_signed,NQM,de,fr,0.84119713306427
sentence-transformers/LaBSE,triple_signed,NQM,de,ru,0.6375843286514282
sentence-transformers/LaBSE,triple_signed,NQM,de,zh,0.5319648385047913
sentence-transformers/LaBSE,triple_signed,NQM,en,es,0.8496501445770264
sentence-transformers/LaBSE,triple_signed,NQM,en,fr,0.8682931661605835
sentence-transformers/LaBSE,triple_signed,NQM,en,ru,0.4544499516487121
sentence-transformers/LaBSE,triple_signed,NQM,en,zh,0.7187209129333496
sentence-transformers/LaBSE,triple_signed,NQM,es,fr,0.8650429248809814
sentence-transformers/LaBSE,triple_signed,NQM,es,ru,0.4411806166172027
sentence-transformers/LaBSE,triple_signed,NQM,es,zh,0.5821515917778015
sentence-transformers/LaBSE,triple_signed,NQM,fr,ru,0.6162555813789368
sentence-transformers/LaBSE,triple_signed,NQM,fr,zh,0.6064136028289795
sentence-transformers/LaBSE,triple_signed,NQM,ru,zh,0.2456634044647216
sentence-transformers/LaBSE,triple_signed,NQT,ar,de,0.1916705220937729
sentence-transformers/LaBSE,triple_signed,NQT,ar,en,0.1977980285882949
sentence-transformers/LaBSE,triple_signed,NQT,ar,es,0.15726338326931
sentence-transformers/LaBSE,triple_signed,NQT,ar,fr,0.205391526222229
sentence-transformers/LaBSE,triple_signed,NQT,ar,ru,0.2374768257141113
sentence-transformers/LaBSE,triple_signed,NQT,ar,zh,0.2448440790176391
sentence-transformers/LaBSE,triple_signed,NQT,de,en,0.8471657633781433
sentence-transformers/LaBSE,triple_signed,NQT,de,es,0.6894418001174927
sentence-transformers/LaBSE,triple_signed,NQT,de,fr,0.841206967830658
sentence-transformers/LaBSE,triple_signed,NQT,de,ru,0.6025471687316895
sentence-transformers/LaBSE,triple_signed,NQT,de,zh,0.6985104084014893
sentence-transformers/LaBSE,triple_signed,NQT,en,es,0.844623327255249
sentence-transformers/LaBSE,triple_signed,NQT,en,fr,0.9109166860580444
sentence-transformers/LaBSE,triple_signed,NQT,en,ru,0.5302972793579102
sentence-transformers/LaBSE,triple_signed,NQT,en,zh,0.8625686764717102
sentence-transformers/LaBSE,triple_signed,NQT,es,fr,0.8178070783615112
sentence-transformers/LaBSE,triple_signed,NQT,es,ru,0.3819143176078796
sentence-transformers/LaBSE,triple_signed,NQT,es,zh,0.7009177207946777
sentence-transformers/LaBSE,triple_signed,NQT,fr,ru,0.5855061411857605
sentence-transformers/LaBSE,triple_signed,NQT,fr,zh,0.7719464302062988
sentence-transformers/LaBSE,triple_signed,NQT,ru,zh,0.4962897598743438
sentence-transformers/LaBSE,triple_signed,QMT,ar,de,-0.1160610392689704
sentence-transformers/LaBSE,triple_signed,QMT,ar,en,-0.1163484007120132
sentence-transformers/LaBSE,triple_signed,QMT,ar,es,-0.0768398120999336
sentence-transformers/LaBSE,triple_signed,QMT,ar,fr,-0.116016685962677
sentence-transformers/LaBSE,triple_signed,QMT,ar,ru,-0.0033094426617026
sentence-transformers/LaBSE,triple_signed,QMT,ar,zh,-0.1490030884742736
sentence-transformers/LaBSE,triple_signed,QMT,de,en,0.8589105010032654
sentence-transformers/LaBSE,triple_signed,QMT,de,es,0.766124963760376
sentence-transformers/LaBSE,triple_signed,QMT,de,fr,0.8516016006469727
sentence-transformers/LaBSE,triple_signed,QMT,de,ru,0.6552567481994629
sentence-transformers/LaBSE,triple_signed,QMT,de,zh,0.6658440828323364
sentence-transformers/LaBSE,triple_signed,QMT,en,es,0.7180465459823608
sentence-transformers/LaBSE,triple_signed,QMT,en,fr,0.8250598311424255
sentence-transformers/LaBSE,triple_signed,QMT,en,ru,0.6419996023178101
sentence-transformers/LaBSE,triple_signed,QMT,en,zh,0.6618432998657227
sentence-transformers/LaBSE,triple_signed,QMT,es,fr,0.7180399298667908
sentence-transformers/LaBSE,triple_signed,QMT,es,ru,0.3974007368087768
sentence-transformers/LaBSE,triple_signed,QMT,es,zh,0.3849895000457763
sentence-transformers/LaBSE,triple_signed,QMT,fr,ru,0.5796945691108704
sentence-transformers/LaBSE,triple_signed,QMT,fr,zh,0.4581052660942077
sentence-transformers/LaBSE,triple_signed,QMT,ru,zh,0.621747612953186
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,ar,de,0.0124029256403446
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,ar,en,0.0236712135374546
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,ar,es,-0.0852509886026382
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,ar,fr,0.1055805683135986
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,ar,ru,0.0644510760903358
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,ar,zh,0.0
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,de,en,0.0503939613699913
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,de,es,0.4290552735328674
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,de,fr,-0.0258995369076728
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,de,ru,0.030148223042488
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,de,zh,0.0
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,en,es,0.2792888283729553
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,en,fr,0.1202054470777511
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,en,ru,-0.0747850537300109
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,en,zh,0.0
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,es,fr,0.3967870473861694
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,es,ru,0.015305258333683
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,es,zh,0.0
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,fr,ru,0.1091798245906829
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,fr,zh,0.0
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,MT_vs_TM,ru,zh,0.0
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,ar,de,0.1268770843744278
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,ar,en,0.031744860112667
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,ar,es,0.0044122114777565
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,ar,fr,-0.0356089770793914
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,ar,ru,0.0523688197135925
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,ar,zh,0.0
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,de,en,0.3884353935718536
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,de,es,0.4600134789943695
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,de,fr,0.335239827632904
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,de,ru,-0.0742940455675125
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,de,zh,0.0
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,en,es,0.4527655839920044
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,en,fr,0.64726722240448
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,en,ru,0.2716842591762543
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,en,zh,0.0
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,es,fr,0.3444861173629761
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,es,ru,0.0703064873814582
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,es,zh,0.0
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,fr,ru,0.0828474909067154
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,fr,zh,0.0
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NM_vs_MN,ru,zh,0.0
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,ar,de,0.0445500612258911
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,ar,en,-0.0863684937357902
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,ar,es,-0.0982306972146034
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,ar,fr,0.0639475584030151
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,ar,ru,-0.219837874174118
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,ar,zh,-0.1052253693342208
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,de,en,0.6464955806732178
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,de,es,0.5549034476280212
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,de,fr,0.8725814819335938
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,de,ru,-0.0186050478368997
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,de,zh,0.4360280632972717
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,en,es,0.7790060043334961
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,en,fr,0.7665822505950928
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,en,ru,0.1361704170703888
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,en,zh,0.7929047346115112
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,es,fr,0.6201832294464111
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,es,ru,0.3013930022716522
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,es,zh,0.7233339548110962
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,fr,ru,-0.0834870189428329
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,fr,zh,0.5517431497573853
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NQ_vs_QN,ru,zh,0.068254716694355
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,ar,de,0.0125501472502946
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,ar,en,-0.1041992902755737
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,ar,es,0.0159853622317314
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,ar,fr,-0.0373701080679893
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,ar,ru,-0.0614119842648506
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,ar,zh,0.0299081765115261
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,de,en,0.0399539358913898
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,de,es,0.4967387914657593
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,de,fr,0.5703554153442383
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,de,ru,-0.0916126072406768
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,de,zh,0.2275590598583221
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,en,es,0.2506527006626129
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,en,fr,0.3424738645553589
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,en,ru,0.006866879761219
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,en,zh,0.4117653369903564
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,es,fr,0.8763422966003418
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,es,ru,-0.0857833176851272
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,es,zh,-0.2031993269920349
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,fr,ru,-0.1407889723777771
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,fr,zh,-0.1092926263809204
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,NT_vs_TN,ru,zh,0.0930934771895408
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,ar,de,-0.0762534588575363
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,ar,en,-0.0155984573066234
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,ar,es,-0.0050624012947082
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,ar,fr,-0.0651669949293136
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,ar,ru,-0.1491135656833648
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,ar,zh,-0.1013109236955642
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,de,en,0.818981409072876
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,de,es,0.6974411010742188
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,de,fr,0.8018916845321655
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,de,ru,0.5954692363739014
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,de,zh,0.7852902412414551
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,en,es,0.8720077276229858
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,en,fr,0.7517713308334351
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,en,ru,0.3246781826019287
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,en,zh,0.6493415236473083
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,es,fr,0.7648002505302429
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,es,ru,0.3665233850479126
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,es,zh,0.5891149640083313
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,fr,ru,0.5607361793518066
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,fr,zh,0.8462228775024414
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QM_vs_MQ,ru,zh,0.6541558504104614
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,ar,de,-0.0960252881050109
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,ar,en,-0.1658738255500793
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,ar,es,-0.1181736811995506
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,ar,fr,-0.1931881010532379
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,ar,ru,-0.2148260772228241
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,ar,zh,-0.2058180719614029
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,de,en,0.8931340575218201
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,de,es,0.8609634041786194
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,de,fr,0.8589420318603516
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,de,ru,0.7368069887161255
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,de,zh,0.8316338062286377
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,en,es,0.8334619998931885
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,en,fr,0.9401367902755736
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,en,ru,0.7127965688705444
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,en,zh,0.9181252121925354
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,es,fr,0.9081183671951294
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,es,ru,0.7089312076568604
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,es,zh,0.7453898787498474
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,fr,ru,0.7561534643173218
