train_model,test_model,alignment_size,repeat,heldout_anchor_pool_size,observed_full_anchor_f1,observed_raw_f1,heldout_acc,heldout_f1,heldout_minus_raw_f1,heldout_minus_full_anchor_f1
distilroberta-base,sentence-transformers/all-mpnet-base-v2,500,4,1200,0.7550407862758636,0.1983320155126322,0.706,0.6906854953380182,0.49235347982538596,-0.06435529093784542
distilroberta-base,sentence-transformers/all-mpnet-base-v2,500,5,1200,0.7550407862758636,0.1983320155126322,0.732,0.7158469582548104,0.5175149427421781,-0.0391938280210532
distilroberta-base,sentence-transformers/all-mpnet-base-v2,500,6,1200,0.7550407862758636,0.1983320155126322,0.71,0.693915140573019,0.49558312506038676,-0.06112564570284462
distilroberta-base,sentence-transformers/all-mpnet-base-v2,500,7,1200,0.7550407862758636,0.1983320155126322,0.76,0.7529513858258742,0.554619370313242,-0.002089400449989398
distilroberta-base,sentence-transformers/all-mpnet-base-v2,500,8,1200,0.7550407862758636,0.1983320155126322,0.712,0.6877849715458353,0.4894529560332031,-0.06725581473002828
distilroberta-base,sentence-transformers/all-mpnet-base-v2,500,9,1200,0.7550407862758636,0.1983320155126322,0.76,0.749485258619893,0.5511532431072608,-0.00555552765597056
distilroberta-base,sentence-transformers/all-mpnet-base-v2,1000,0,1200,0.7550407862758636,0.1983320155126322,0.726,0.7068580415528055,0.5085260260401734,-0.04818274472305806
distilroberta-base,sentence-transformers/all-mpnet-base-v2,1000,1,1200,0.7550407862758636,0.1983320155126322,0.732,0.715705574645294,0.5173735591326618,-0.03933521163056952
distilroberta-base,sentence-transformers/all-mpnet-base-v2,1000,2,1200,0.7550407862758636,0.1983320155126322,0.726,0.7071227170975372,0.5087907015849049,-0.04791806917832642
distilroberta-base,sentence-transformers/all-mpnet-base-v2,1000,3,1200,0.7550407862758636,0.1983320155126322,0.732,0.7171771006894939,0.5188450851768618,-0.037863685586369655
distilroberta-base,sentence-transformers/all-mpnet-base-v2,1000,4,1200,0.7550407862758636,0.1983320155126322,0.734,0.7175840455674808,0.5192520300548487,-0.037456740708382785
distilroberta-base,sentence-transformers/all-mpnet-base-v2,1000,5,1200,0.7550407862758636,0.1983320155126322,0.746,0.7319954853526113,0.5336634698399791,-0.0230453009232523
distilroberta-base,sentence-transformers/all-mpnet-base-v2,1000,6,1200,0.7550407862758636,0.1983320155126322,0.746,0.7319454987954868,0.5336134832828545,-0.023095287480376814
distilroberta-base,sentence-transformers/all-mpnet-base-v2,1000,7,1200,0.7550407862758636,0.1983320155126322,0.752,0.739461695030354,0.5411296795177218,-0.015579091245509602
distilroberta-base,sentence-transformers/all-mpnet-base-v2,1000,8,1200,0.7550407862758636,0.1983320155126322,0.74,0.7264494091987314,0.5281173936860992,-0.02859137707713222
distilroberta-base,sentence-transformers/all-mpnet-base-v2,1000,9,1200,0.7550407862758636,0.1983320155126322,0.736,0.7179231758459809,0.5195911603333487,-0.03711761042988271
distilroberta-base,microsoft/deberta-v3-base,25,0,1200,0.6093627565750064,0.1739566244831048,0.45,0.42981181035785543,0.25585518587475065,-0.17955094621715095
distilroberta-base,microsoft/deberta-v3-base,25,1,1200,0.6093627565750064,0.1739566244831048,0.434,0.39871967826590177,0.22476305378279696,-0.21064307830910461
distilroberta-base,microsoft/deberta-v3-base,25,2,1200,0.6093627565750064,0.1739566244831048,0.442,0.3832289297330453,0.20927230524994048,-0.2261338268419611
distilroberta-base,microsoft/deberta-v3-base,25,3,1200,0.6093627565750064,0.1739566244831048,0.462,0.42250110330861845,0.24854447882551364,-0.18686165326638793
distilroberta-base,microsoft/deberta-v3-base,25,4,1200,0.6093627565750064,0.1739566244831048,0.504,0.45159593372429735,0.2776393092411925,-0.15776682285070903
distilroberta-base,microsoft/deberta-v3-base,25,5,1200,0.6093627565750064,0.1739566244831048,0.506,0.43318174337118753,0.25922511888808275,-0.17618101320381885
distilroberta-base,microsoft/deberta-v3-base,25,6,1200,0.6093627565750064,0.1739566244831048,0.388,0.3494063892258575,0.17544976474275267,-0.2599563673491489
distilroberta-base,microsoft/deberta-v3-base,25,7,1200,0.6093627565750064,0.1739566244831048,0.486,0.46074334576029835,0.2867867212771935,-0.14861941081470803
distilroberta-base,microsoft/deberta-v3-base,25,8,1200,0.6093627565750064,0.1739566244831048,0.45,0.4028558761560781,0.2288992516729733,-0.20650688041892828
distilroberta-base,microsoft/deberta-v3-base,25,9,1200,0.6093627565750064,0.1739566244831048,0.56,0.5201837311896813,0.3462271067065765,-0.08917902538532507
distilroberta-base,microsoft/deberta-v3-base,50,0,1200,0.6093627565750064,0.1739566244831048,0.694,0.69252815344535,0.5185715289622452,0.08316539687034363
distilroberta-base,microsoft/deberta-v3-base,50,1,1200,0.6093627565750064,0.1739566244831048,0.592,0.5642641157734045,0.39030749129029974,-0.045098640801601864
distilroberta-base,microsoft/deberta-v3-base,50,2,1200,0.6093627565750064,0.1739566244831048,0.554,0.5288484125415582,0.35489178805845345,-0.08051434403344815
distilroberta-base,microsoft/deberta-v3-base,50,3,1200,0.6093627565750064,0.1739566244831048,0.502,0.5079068571936347,0.3339502327105299,-0.10145589938137167
distilroberta-base,microsoft/deberta-v3-base,50,4,1200,0.6093627565750064,0.1739566244831048,0.56,0.5400335783341694,0.36607695385106465,-0.06932917824083695
distilroberta-base,microsoft/deberta-v3-base,50,5,1200,0.6093627565750064,0.1739566244831048,0.494,0.4675074530238709,0.2935508285407661,-0.14185530355113546
distilroberta-base,microsoft/deberta-v3-base,50,6,1200,0.6093627565750064,0.1739566244831048,0.506,0.5028202702323886,0.32886364574928384,-0.10654248634261776
distilroberta-base,microsoft/deberta-v3-base,50,7,1200,0.6093627565750064,0.1739566244831048,0.596,0.574998447313267,0.4010418228301622,-0.03436430926173939
distilroberta-base,microsoft/deberta-v3-base,50,8,1200,0.6093627565750064,0.1739566244831048,0.538,0.5278775766309103,0.3539209521478055,-0.0814851799440961
distilroberta-base,microsoft/deberta-v3-base,50,9,1200,0.6093627565750064,0.1739566244831048,0.598,0.5794583441362026,0.4055017196530978,-0.029904412438803818
distilroberta-base,microsoft/deberta-v3-base,100,0,1200,0.6093627565750064,0.1739566244831048,0.586,0.5603954563439603,0.3864388318608555,-0.04896730023104612
distilroberta-base,microsoft/deberta-v3-base,100,1,1200,0.6093627565750064,0.1739566244831048,0.62,0.5927911076207687,0.4188344831376639,-0.016571648954237683
distilroberta-base,microsoft/deberta-v3-base,100,2,1200,0.6093627565750064,0.1739566244831048,0.516,0.5248678896286167,0.35091126514551196,-0.08449486694638964
distilroberta-base,microsoft/deberta-v3-base,100,3,1200,0.6093627565750064,0.1739566244831048,0.61,0.6044581482832905,0.4305015238001857,-0.004904608291715906
distilroberta-base,microsoft/deberta-v3-base,100,4,1200,0.6093627565750064,0.1739566244831048,0.594,0.5783671769470613,0.4044105524639565,-0.03099557962794508
distilroberta-base,microsoft/deberta-v3-base,100,5,1200,0.6093627565750064,0.1739566244831048,0.56,0.5444840414206996,0.37052741693759483,-0.06487871515430677
distilroberta-base,microsoft/deberta-v3-base,100,6,1200,0.6093627565750064,0.1739566244831048,0.658,0.6427779309570913,0.46882130647398657,0.03341517438208497
distilroberta-base,microsoft/deberta-v3-base,100,7,1200,0.6093627565750064,0.1739566244831048,0.594,0.5895113521036822,0.41555472762057744,-0.019851404471324163
distilroberta-base,microsoft/deberta-v3-base,100,8,1200,0.6093627565750064,0.1739566244831048,0.662,0.6590483290046282,0.4850917045215234,0.049685572429621794
distilroberta-base,microsoft/deberta-v3-base,100,9,1200,0.6093627565750064,0.1739566244831048,0.568,0.5545091010991016,0.3805524766159968,-0.05485365547590482
distilroberta-base,microsoft/deberta-v3-base,250,0,1200,0.6093627565750064,0.1739566244831048,0.63,0.6070265150927207,0.43306989060961587,-0.002336241482285728
distilroberta-base,microsoft/deberta-v3-base,250,1,1200,0.6093627565750064,0.1739566244831048,0.664,0.6494796770080871,0.4755230525249823,0.04011692043308068
distilroberta-base,microsoft/deberta-v3-base,250,2,1200,0.6093627565750064,0.1739566244831048,0.666,0.6543897308791277,0.4804331063960229,0.04502697430412128
distilroberta-base,microsoft/deberta-v3-base,250,3,1200,0.6093627565750064,0.1739566244831048,0.644,0.616086588888351,0.4421299644052462,0.006723832313344613
distilroberta-base,microsoft/deberta-v3-base,250,4,1200,0.6093627565750064,0.1739566244831048,0.62,0.6084967026120895,0.43454007812898476,-0.0008660539629168351
distilroberta-base,microsoft/deberta-v3-base,250,5,1200,0.6093627565750064,0.1739566244831048,0.628,0.6115275462411686,0.4375709217580638,0.0021647896661621813
distilroberta-base,microsoft/deberta-v3-base,250,6,1200,0.6093627565750064,0.1739566244831048,0.632,0.6223406228031354,0.4483839983200306,0.01297786622812902
distilroberta-base,microsoft/deberta-v3-base,250,7,1200,0.6093627565750064,0.1739566244831048,0.62,0.6049405868980089,0.4309839624149041,-0.004422169676997489
distilroberta-base,microsoft/deberta-v3-base,250,8,1200,0.6093627565750064,0.1739566244831048,0.632,0.6120816025388355,0.4381249780557307,0.0027188459638290974
distilroberta-base,microsoft/deberta-v3-base,250,9,1200,0.6093627565750064,0.1739566244831048,0.606,0.5972867307129919,0.4233301062298871,-0.012076025862014506
distilroberta-base,microsoft/deberta-v3-base,500,0,1200,0.6093627565750064,0.1739566244831048,0.606,0.5960254563451195,0.4220688318620147,-0.013337300229886884
distilroberta-base,microsoft/deberta-v3-base,500,1,1200,0.6093627565750064,0.1739566244831048,0.624,0.6035382591491656,0.4295816346660608,-0.005824497425840791
distilroberta-base,microsoft/deberta-v3-base,500,2,1200,0.6093627565750064,0.1739566244831048,0.624,0.6013353522482229,0.4273787277651181,-0.008027404326783505
distilroberta-base,microsoft/deberta-v3-base,500,3,1200,0.6093627565750064,0.1739566244831048,0.606,0.5869423425618427,0.41298571807873796,-0.022420414013163636
distilroberta-base,microsoft/deberta-v3-base,500,4,1200,0.6093627565750064,0.1739566244831048,0.604,0.5872210618307057,0.4132644373476009,-0.02214169474430072
distilroberta-base,microsoft/deberta-v3-base,500,5,1200,0.6093627565750064,0.1739566244831048,0.67,0.6584919231317038,0.484535298648599,0.04912916655669741
distilroberta-base,microsoft/deberta-v3-base,500,6,1200,0.6093627565750064,0.1739566244831048,0.608,0.5929420676644026,0.4189854431812978,-0.016420688910603776
distilroberta-base,microsoft/deberta-v3-base,500,7,1200,0.6093627565750064,0.1739566244831048,0.618,0.6066301842704297,0.4326735597873249,-0.002732572304576686
distilroberta-base,microsoft/deberta-v3-base,500,8,1200,0.6093627565750064,0.1739566244831048,0.614,0.6044232376188898,0.43046661313578505,-0.004939518956116551
distilroberta-base,microsoft/deberta-v3-base,500,9,1200,0.6093627565750064,0.1739566244831048,0.604,0.5848676588052152,0.4109110343221104,-0.024495097769791196
distilroberta-base,microsoft/deberta-v3-base,1000,0,1200,0.6093627565750064,0.1739566244831048,0.61,0.5950478759842989,0.4210912515011941,-0.014314880590707513
distilroberta-base,microsoft/deberta-v3-base,1000,1,1200,0.6093627565750064,0.1739566244831048,0.61,0.5933291475945504,0.41937252311144557,-0.016033608980456027
distilroberta-base,microsoft/deberta-v3-base,1000,2,1200,0.6093627565750064,0.1739566244831048,0.61,0.5940970084915701,0.4201403840084653,-0.015265748083436281
distilroberta-base,microsoft/deberta-v3-base,1000,3,1200,0.6093627565750064,0.1739566244831048,0.608,0.5941877130971854,0.42023108861408065,-0.015175043477820949
distilroberta-base,microsoft/deberta-v3-base,1000,4,1200,0.6093627565750064,0.1739566244831048,0.61,0.5943806970655379,0.4204240725824331,-0.014982059509468515
distilroberta-base,microsoft/deberta-v3-base,1000,5,1200,0.6093627565750064,0.1739566244831048,0.614,0.6017571330272361,0.4278005085441313,-0.007605623547770279
distilroberta-base,microsoft/deberta-v3-base,1000,6,1200,0.6093627565750064,0.1739566244831048,0.628,0.6136538187831936,0.4396971943000888,0.004291062208187202
distilroberta-base,microsoft/deberta-v3-base,1000,7,1200,0.6093627565750064,0.1739566244831048,0.632,0.6160650381801311,0.44210841369702636,0.00670228160512476
distilroberta-base,microsoft/deberta-v3-base,1000,8,1200,0.6093627565750064,0.1739566244831048,0.624,0.6085429001457378,0.43458627566263297,-0.0008198564292686283
distilroberta-base,microsoft/deberta-v3-base,1000,9,1200,0.6093627565750064,0.1739566244831048,0.606,0.5927600613538143,0.41880343687070953,-0.016602695221192065
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,25,0,1200,0.6806657552611706,0.3490506294462586,0.52,0.48985482240630074,0.14080419296004215,-0.19081093285486983
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,25,1,1200,0.6806657552611706,0.3490506294462586,0.54,0.5239903164933678,0.17493968704710922,-0.15667543876780277
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,25,2,1200,0.6806657552611706,0.3490506294462586,0.544,0.5090236014324364,0.15997297198617783,-0.17164215382873416
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,25,3,1200,0.6806657552611706,0.3490506294462586,0.534,0.5081056256416361,0.1590549961953775,-0.17256012961953449
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,25,4,1200,0.6806657552611706,0.3490506294462586,0.478,0.42033401449909985,0.07128338505284126,-0.2603317407620707
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,25,5,1200,0.6806657552611706,0.3490506294462586,0.452,0.4579677651565774,0.1089171357103188,-0.22269799010459318
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,25,6,1200,0.6806657552611706,0.3490506294462586,0.438,0.3996817721790706,0.050631142732811996,-0.2809839830821
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,25,7,1200,0.6806657552611706,0.3490506294462586,0.496,0.437677525250382,0.08862689580412342,-0.24298823001078856
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,25,8,1200,0.6806657552611706,0.3490506294462586,0.53,0.5208916084901258,0.17184097904386725,-0.15977414677104473
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,25,9,1200,0.6806657552611706,0.3490506294462586,0.42,0.436931507453867,0.08788087800760841,-0.24373424780730357
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,50,0,1200,0.6806657552611706,0.3490506294462586,0.656,0.6413745981062912,0.2923239686600326,-0.03929115715487941
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,50,1,1200,0.6806657552611706,0.3490506294462586,0.744,0.7297163689547332,0.38066573950847465,0.04905061369356267
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,50,2,1200,0.6806657552611706,0.3490506294462586,0.808,0.808275614906351,0.45922498546009244,0.12760985964518046
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,50,3,1200,0.6806657552611706,0.3490506294462586,0.618,0.6317036088469767,0.28265297940071815,-0.04896214641419383
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,50,4,1200,0.6806657552611706,0.3490506294462586,0.65,0.6516510397826263,0.3026004103363677,-0.029014715478544284
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,50,5,1200,0.6806657552611706,0.3490506294462586,0.654,0.6555780740436612,0.3065274445974026,-0.025087681217509372
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,50,6,1200,0.6806657552611706,0.3490506294462586,0.666,0.6609811459221538,0.31193051647589526,-0.019684609339016723
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,50,7,1200,0.6806657552611706,0.3490506294462586,0.74,0.74084200119976,0.39179137175350137,0.06017624593858939
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,50,8,1200,0.6806657552611706,0.3490506294462586,0.738,0.7461768357018704,0.39712620625561185,0.06551108044069986
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,50,9,1200,0.6806657552611706,0.3490506294462586,0.586,0.5776806629133162,0.22863003346705763,-0.10298509234785436
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,100,0,1200,0.6806657552611706,0.3490506294462586,0.644,0.6658150276888709,0.3167643982426123,-0.01485072757229966
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,100,1,1200,0.6806657552611706,0.3490506294462586,0.782,0.7832003627212407,0.43414973327498213,0.10253460746007015
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,100,2,1200,0.6806657552611706,0.3490506294462586,0.786,0.7871131633428001,0.43806253389654154,0.10644740808162956
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,100,3,1200,0.6806657552611706,0.3490506294462586,0.734,0.7386522496395164,0.3896016201932578,0.0579864943783458
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,100,4,1200,0.6806657552611706,0.3490506294462586,0.646,0.6329648174348957,0.28391418798863716,-0.047700937826274825
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,100,5,1200,0.6806657552611706,0.3490506294462586,0.736,0.7349490999404665,0.38589847049420795,0.054283344679295964
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,100,6,1200,0.6806657552611706,0.3490506294462586,0.774,0.7828726447037158,0.43382201525745717,0.10220688944254519
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,100,7,1200,0.6806657552611706,0.3490506294462586,0.728,0.6992271651267041,0.35017653568044554,0.018561409865533562
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,100,8,1200,0.6806657552611706,0.3490506294462586,0.632,0.6173213428559368,0.2682707134096782,-0.06334441240523381
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,100,9,1200,0.6806657552611706,0.3490506294462586,0.73,0.7392502000800321,0.3901995706337735,0.05858444481886149
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,250,0,1200,0.6806657552611706,0.3490506294462586,0.694,0.6907272602274899,0.3416766307812313,0.010061504966319301
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,250,1,1200,0.6806657552611706,0.3490506294462586,0.69,0.6933053417207382,0.3442547122744796,0.012639586459567642
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,250,2,1200,0.6806657552611706,0.3490506294462586,0.702,0.7035967946944893,0.35454616524823074,0.022931039433318756
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,250,3,1200,0.6806657552611706,0.3490506294462586,0.706,0.7032454542649648,0.3541948248187062,0.022579699003794196
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,250,4,1200,0.6806657552611706,0.3490506294462586,0.65,0.6543299883931639,0.30527935894690533,-0.02633576686800665
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,250,5,1200,0.6806657552611706,0.3490506294462586,0.726,0.7312388307483386,0.38218820130208003,0.05057307548716805
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,250,6,1200,0.6806657552611706,0.3490506294462586,0.594,0.5917025562792152,0.2426519268329566,-0.08896319898195537
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,250,7,1200,0.6806657552611706,0.3490506294462586,0.764,0.758901907866761,0.40985127842050245,0.07823615260559047
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,250,8,1200,0.6806657552611706,0.3490506294462586,0.644,0.6463732284776194,0.29732259903136077,-0.034292526783551214
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,250,9,1200,0.6806657552611706,0.3490506294462586,0.74,0.7394751682883319,0.39042453884207334,0.05880941302716136
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,500,0,1200,0.6806657552611706,0.3490506294462586,0.65,0.6302650760576646,0.281214446611406,-0.050400679203505994
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,500,1,1200,0.6806657552611706,0.3490506294462586,0.674,0.6636937510300729,0.3146431215838143,-0.01697200423109768
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,500,2,1200,0.6806657552611706,0.3490506294462586,0.708,0.6987272437023881,0.34967661425612956,0.018061488441217577
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,500,3,1200,0.6806657552611706,0.3490506294462586,0.644,0.6445202407333894,0.29546961128713084,-0.03614551452778114
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,500,4,1200,0.6806657552611706,0.3490506294462586,0.702,0.7021084161234235,0.35305778667716486,0.021442660862252882
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,500,5,1200,0.6806657552611706,0.3490506294462586,0.676,0.666201341131724,0.31715071168546544,-0.014464414129446546
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,500,6,1200,0.6806657552611706,0.3490506294462586,0.7,0.6940433625514802,0.34499273310522166,0.013377607290309679
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,500,7,1200,0.6806657552611706,0.3490506294462586,0.678,0.6602667033251917,0.3112160738789331,-0.020399051935978907
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,500,8,1200,0.6806657552611706,0.3490506294462586,0.676,0.6612589332695328,0.3122083038232742,-0.01940682199163779
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,500,9,1200,0.6806657552611706,0.3490506294462586,0.694,0.6919255180955566,0.342874888649298,0.011259762834386011
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,1000,0,1200,0.6806657552611706,0.3490506294462586,0.662,0.6545135307819996,0.305462901335741,-0.026152224479170982
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,1000,1,1200,0.6806657552611706,0.3490506294462586,0.686,0.679524983794376,0.3304743543481174,-0.0011407714667945879
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,1000,2,1200,0.6806657552611706,0.3490506294462586,0.684,0.6743290198284828,0.3252783903822242,-0.006336735432687757
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,1000,3,1200,0.6806657552611706,0.3490506294462586,0.682,0.676694495330928,0.32764386588466937,-0.00397125993024261
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,1000,4,1200,0.6806657552611706,0.3490506294462586,0.676,0.6700632969072863,0.3210126674610277,-0.010602458353884292
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,1000,5,1200,0.6806657552611706,0.3490506294462586,0.678,0.6706567388106413,0.32160610936438266,-0.010009016450529318
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,1000,6,1200,0.6806657552611706,0.3490506294462586,0.668,0.6628932529949779,0.31384262354871933,-0.017772502266192647
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,1000,7,1200,0.6806657552611706,0.3490506294462586,0.664,0.6530872138282044,0.30403658438194586,-0.02757854143296612
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,1000,8,1200,0.6806657552611706,0.3490506294462586,0.682,0.6763481762880265,0.3272975468417679,-0.004317578973144109
sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,1000,9,1200,0.6806657552611706,0.3490506294462586,0.676,0.6694372161577112,0.32038658671145265,-0.011228539103459334
sentence-transformers/all-MiniLM-L6-v2,roberta-base,25,0,1200,0.6085628934661751,0.1254204328464616,0.49,0.4472298432709173,0.3218094104244557,-0.1613330501952578
sentence-transformers/all-MiniLM-L6-v2,roberta-base,25,1,1200,0.6085628934661751,0.1254204328464616,0.464,0.4126290412660342,0.28720860841957263,-0.19593385220014087
sentence-transformers/all-MiniLM-L6-v2,roberta-base,25,2,1200,0.6085628934661751,0.1254204328464616,0.49,0.4464320311056479,0.3210115982591863,-0.1621308623605272
sentence-transformers/all-MiniLM-L6-v2,roberta-base,25,3,1200,0.6085628934661751,0.1254204328464616,0.348,0.3295606526769058,0.20414021983044423,-0.2790022407892693
sentence-transformers/all-MiniLM-L6-v2,roberta-base,25,4,1200,0.6085628934661751,0.1254204328464616,0.478,0.4366308122649697,0.3112103794185081,-0.1719320812012054
sentence-transformers/all-MiniLM-L6-v2,roberta-base,25,5,1200,0.6085628934661751,0.1254204328464616,0.42,0.42127762959636783,0.29585719674990624,-0.18728526386980726
sentence-transformers/all-MiniLM-L6-v2,roberta-base,25,6,1200,0.6085628934661751,0.1254204328464616,0.522,0.48415664929035895,0.35873621644389736,-0.12440624417581614
sentence-transformers/all-MiniLM-L6-v2,roberta-base,25,7,1200,0.6085628934661751,0.1254204328464616,0.366,0.24270983395253626,0.11728940110607466,-0.36585305951363883
sentence-transformers/all-MiniLM-L6-v2,roberta-base,25,8,1200,0.6085628934661751,0.1254204328464616,0.254,0.2644568367595275,0.13903640391306593,-0.34410605670664757
sentence-transformers/all-MiniLM-L6-v2,roberta-base,25,9,1200,0.6085628934661751,0.1254204328464616,0.526,0.4779237698029976,0.352503336956536,-0.13063912366317748
sentence-transformers/all-MiniLM-L6-v2,roberta-base,50,0,1200,0.6085628934661751,0.1254204328464616,0.66,0.6530751445086704,0.5276547116622088,0.04451225104249534
sentence-transformers/all-MiniLM-L6-v2,roberta-base,50,1,1200,0.6085628934661751,0.1254204328464616,0.562,0.5294685201386609,0.40404808729219926,-0.07909437332751423
sentence-transformers/all-MiniLM-L6-v2,roberta-base,50,2,1200,0.6085628934661751,0.1254204328464616,0.594,0.5339678333758358,0.40854740052937416,-0.07459506009033934
sentence-transformers/all-MiniLM-L6-v2,roberta-base,50,3,1200,0.6085628934661751,0.1254204328464616,0.594,0.5591384957271381,0.43371806288067655,-0.04942439773903695
sentence-transformers/all-MiniLM-L6-v2,roberta-base,50,4,1200,0.6085628934661751,0.1254204328464616,0.744,0.6770987907466381,0.5516783579001765,0.06853589728046305
sentence-transformers/all-MiniLM-L6-v2,roberta-base,50,5,1200,0.6085628934661751,0.1254204328464616,0.526,0.4550588449158388,0.3296384120693772,-0.15350404855033628
sentence-transformers/all-MiniLM-L6-v2,roberta-base,50,6,1200,0.6085628934661751,0.1254204328464616,0.812,0.8119383883625183,0.6865179555160568,0.2033754948963432
sentence-transformers/all-MiniLM-L6-v2,roberta-base,50,7,1200,0.6085628934661751,0.1254204328464616,0.678,0.6602303450378437,0.5348099121913821,0.05166745157166863
sentence-transformers/all-MiniLM-L6-v2,roberta-base,50,8,1200,0.6085628934661751,0.1254204328464616,0.358,0.2982941732516233,0.17287374040516168,-0.3102687202145518
sentence-transformers/all-MiniLM-L6-v2,roberta-base,50,9,1200,0.6085628934661751,0.1254204328464616,0.644,0.5947189198875271,0.4692984870410655,-0.013843973578647972
sentence-transformers/all-MiniLM-L6-v2,roberta-base,100,0,1200,0.6085628934661751,0.1254204328464616,0.524,0.46183184162571134,0.33641140877924974,-0.14673105184046376
sentence-transformers/all-MiniLM-L6-v2,roberta-base,100,1,1200,0.6085628934661751,0.1254204328464616,0.696,0.6374168433275211,0.5119964104810595,0.02885394986134604
sentence-transformers/all-MiniLM-L6-v2,roberta-base,100,2,1200,0.6085628934661751,0.1254204328464616,0.69,0.6452873049682892,0.5198668721218276,0.03672441150211414
sentence-transformers/all-MiniLM-L6-v2,roberta-base,100,3,1200,0.6085628934661751,0.1254204328464616,0.668,0.6462018950424346,0.520781462195973,0.037639001576259545
sentence-transformers/all-MiniLM-L6-v2,roberta-base,100,4,1200,0.6085628934661751,0.1254204328464616,0.642,0.6145473831944287,0.4891269503479671,0.005984489728253606
sentence-transformers/all-MiniLM-L6-v2,roberta-base,100,5,1200,0.6085628934661751,0.1254204328464616,0.586,0.564026293327957,0.43860586048149536,-0.04453660013821814
sentence-transformers/all-MiniLM-L6-v2,roberta-base,100,6,1200,0.6085628934661751,0.1254204328464616,0.748,0.7221428056682423,0.5967223728217808,0.1135799122020672
sentence-transformers/all-MiniLM-L6-v2,roberta-base,100,7,1200,0.6085628934661751,0.1254204328464616,0.538,0.49877042072470334,0.37334998787824175,-0.10979247274147175
sentence-transformers/all-MiniLM-L6-v2,roberta-base,100,8,1200,0.6085628934661751,0.1254204328464616,0.572,0.537774964308339,0.41235453146187745,-0.07078792915783605
sentence-transformers/all-MiniLM-L6-v2,roberta-base,100,9,1200,0.6085628934661751,0.1254204328464616,0.574,0.5294173662180709,0.4039969333716093,-0.0791455272481042
