model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
intfloat/multilingual-e5-large,ar,3,NMT,remove_sign,1,0.27466099657489496,0.7011651886699599,0.3684210526315789
intfloat/multilingual-e5-large,ar,3,NMT,remove_triple_label,4,0.27589752328584916,0.7020349337682766,0.3684210526315789
intfloat/multilingual-e5-large,ar,3,NMT,remove_endpoint_position,6,0.2695022563494038,0.6989935851110683,0.3684210526315789
intfloat/multilingual-e5-large,ar,3,NMT,remove_triple_plus_position_plus_sign,11,0.2736198996003573,0.7016062282330615,0.3684210526315789
intfloat/multilingual-e5-large,ar,3,QMT,raw,0,0.38880038261413574,0.5095693284957046,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,QMT,remove_sign,1,0.38888305903520526,0.510012848173033,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,QMT,remove_triple_label,4,0.4245897164574481,0.5107369687048715,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,QMT,remove_endpoint_position,6,0.4137549778075964,0.5133164409346155,0.5789473684210527
intfloat/multilingual-e5-large,ar,3,QMT,remove_triple_plus_position_plus_sign,11,0.42819300849063746,0.5186186308681683,0.47368421052631576
intfloat/multilingual-e5-large,ar,4,NQM,raw,0,0.3959122896194458,0.46950431611357607,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,NQM,remove_sign,1,0.3954740890585116,0.4686173050229541,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,NQM,remove_triple_label,4,0.4382365295152638,0.4732756130796763,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,NQM,remove_endpoint_position,6,0.395433280133006,0.4555869803690412,0.2631578947368421
intfloat/multilingual-e5-large,ar,4,NQM,remove_triple_plus_position_plus_sign,11,0.41679527046417614,0.45877042068466034,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,NQT,raw,0,0.5183804631233215,0.6549771624395788,0.5789473684210527
intfloat/multilingual-e5-large,ar,4,NQT,remove_sign,1,0.5194065679808673,0.6553104278969739,0.5789473684210527
intfloat/multilingual-e5-large,ar,4,NQT,remove_triple_label,4,0.566418305864107,0.6583583683448578,0.5789473684210527
intfloat/multilingual-e5-large,ar,4,NQT,remove_endpoint_position,6,0.5230545948537599,0.6420535658161087,0.5789473684210527
intfloat/multilingual-e5-large,ar,4,NQT,remove_triple_plus_position_plus_sign,11,0.5491923379465701,0.6483330962993336,0.5789473684210527
intfloat/multilingual-e5-large,ar,4,NMT,raw,0,0.41191357374191284,0.6887839428523278,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,NMT,remove_sign,1,0.40991815285460725,0.6876548619600877,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,NMT,remove_triple_label,4,0.41386518298883407,0.688490909976783,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,NMT,remove_endpoint_position,6,0.41505650163842966,0.6908281115961549,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,NMT,remove_triple_plus_position_plus_sign,11,0.4173724361380785,0.6906043459562393,0.3684210526315789
intfloat/multilingual-e5-large,ar,4,QMT,raw,0,0.4392441213130951,0.6018585245587661,0.5789473684210527
intfloat/multilingual-e5-large,ar,4,QMT,remove_sign,1,0.4395687759957067,0.6005504569086214,0.5789473684210527
intfloat/multilingual-e5-large,ar,4,QMT,remove_triple_label,4,0.48251378316151533,0.6070371766296763,0.5789473684210527
intfloat/multilingual-e5-large,ar,4,QMT,remove_endpoint_position,6,0.46372592509641375,0.6089499514588926,0.5789473684210527
intfloat/multilingual-e5-large,ar,4,QMT,remove_triple_plus_position_plus_sign,11,0.4861293463862611,0.6172250550597594,0.5789473684210527
intfloat/multilingual-e5-large,ar,5,NQM,raw,0,0.3668924570083618,0.39783802219194314,0.3684210526315789
intfloat/multilingual-e5-large,ar,5,NQM,remove_sign,1,0.3668529348347315,0.39779752361569165,0.3684210526315789
intfloat/multilingual-e5-large,ar,5,NQM,remove_triple_label,4,0.4108596287587657,0.4011410105997956,0.3684210526315789
intfloat/multilingual-e5-large,ar,5,NQM,remove_endpoint_position,6,0.38143904201063844,0.39192065313276636,0.3684210526315789
intfloat/multilingual-e5-large,ar,5,NQM,remove_triple_plus_position_plus_sign,11,0.404311324549248,0.39814835435579243,0.3684210526315789
intfloat/multilingual-e5-large,ar,5,NQT,raw,0,0.534792423248291,0.6200653991960575,0.5789473684210527
intfloat/multilingual-e5-large,ar,5,NQT,remove_sign,1,0.5344799047789163,0.620319023843834,0.5789473684210527
intfloat/multilingual-e5-large,ar,5,NQT,remove_triple_label,4,0.5901407775731016,0.6228625132868473,0.5789473684210527
intfloat/multilingual-e5-large,ar,5,NQT,remove_endpoint_position,6,0.5394645861307906,0.6092198750972564,0.5789473684210527
intfloat/multilingual-e5-large,ar,5,NQT,remove_triple_plus_position_plus_sign,11,0.5704628701836021,0.6154235953981764,0.15789473684210525
intfloat/multilingual-e5-large,ar,5,NMT,raw,0,0.32487204670906067,0.5948486129039621,0.3684210526315789
intfloat/multilingual-e5-large,ar,5,NMT,remove_sign,1,0.3232532822769566,0.6003710589847306,0.3684210526315789
