model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
BAAI/bge-m3,ar,2,NMT,remove_triple_plus_position_plus_sign,11,0.376644876889495,0.6305032048187449,0.3684210526315789
BAAI/bge-m3,ar,2,QMT,raw,0,0.6394443511962891,0.5696176749895241,0.5789473684210527
BAAI/bge-m3,ar,2,QMT,remove_sign,1,0.6421509128915683,0.5695434035525697,0.5789473684210527
BAAI/bge-m3,ar,2,QMT,remove_triple_label,4,0.6713185924305782,0.5652133107603013,0.5789473684210527
BAAI/bge-m3,ar,2,QMT,remove_endpoint_position,6,0.639333431681413,0.5795777242380289,0.5789473684210527
BAAI/bge-m3,ar,2,QMT,remove_triple_plus_position_plus_sign,11,0.6763092865718068,0.5755393371293135,0.5789473684210527
BAAI/bge-m3,ar,3,NQM,raw,0,0.8067116141319275,0.596844774517859,0.2631578947368421
BAAI/bge-m3,ar,3,NQM,remove_sign,1,0.807380115938404,0.597417870434947,0.3684210526315789
BAAI/bge-m3,ar,3,NQM,remove_triple_label,4,0.8245037734318392,0.5938676747757269,0.3684210526315789
BAAI/bge-m3,ar,3,NQM,remove_endpoint_position,6,0.7966251642872723,0.5870461483324815,0.15789473684210525
BAAI/bge-m3,ar,3,NQM,remove_triple_plus_position_plus_sign,11,0.8191738324705777,0.5799942940583277,0.3684210526315789
BAAI/bge-m3,ar,3,NQT,raw,0,0.4826106131076813,0.4689201866788028,0.5789473684210527
BAAI/bge-m3,ar,3,NQT,remove_sign,1,0.4826016998003142,0.4689695103375349,0.5789473684210527
BAAI/bge-m3,ar,3,NQT,remove_triple_label,4,0.4940852893550109,0.46981840441575756,0.5789473684210527
BAAI/bge-m3,ar,3,NQT,remove_endpoint_position,6,0.4821749125762937,0.4707240498334764,0.15789473684210525
BAAI/bge-m3,ar,3,NQT,remove_triple_plus_position_plus_sign,11,0.4967735768003459,0.47142471762931804,0.5789473684210527
BAAI/bge-m3,ar,3,NMT,raw,0,0.6540200710296631,0.7050942815082724,0.2631578947368421
BAAI/bge-m3,ar,3,NMT,remove_sign,1,0.6562378221862328,0.7061630782703225,0.3684210526315789
BAAI/bge-m3,ar,3,NMT,remove_triple_label,4,0.6377126157854295,0.7043164374590487,0.3684210526315789
BAAI/bge-m3,ar,3,NMT,remove_endpoint_position,6,0.6601618816416831,0.6995454315428306,0.3684210526315789
BAAI/bge-m3,ar,3,NMT,remove_triple_plus_position_plus_sign,11,0.6441882689599819,0.6970004361070709,0.2631578947368421
BAAI/bge-m3,ar,3,QMT,raw,0,0.6662430763244629,0.5261054350905529,0.5789473684210527
BAAI/bge-m3,ar,3,QMT,remove_sign,1,0.666494840745019,0.5261381566787494,0.47368421052631576
BAAI/bge-m3,ar,3,QMT,remove_triple_label,4,0.6819155793316357,0.5225299585251448,0.5789473684210527
BAAI/bge-m3,ar,3,QMT,remove_endpoint_position,6,0.6713979698491728,0.533694374942781,0.5789473684210527
BAAI/bge-m3,ar,3,QMT,remove_triple_plus_position_plus_sign,11,0.6925537830742468,0.5301653352199291,0.5789473684210527
BAAI/bge-m3,ar,4,NQM,raw,0,0.7692312598228455,0.5835192455794567,0.2631578947368421
BAAI/bge-m3,ar,4,NQM,remove_sign,1,0.7720645931881682,0.5850200936476537,0.05263157894736842
BAAI/bge-m3,ar,4,NQM,remove_triple_label,4,0.7918813370938171,0.576024747400216,0.2631578947368421
BAAI/bge-m3,ar,4,NQM,remove_endpoint_position,6,0.7501783812603187,0.5733922427474711,0.3684210526315789
BAAI/bge-m3,ar,4,NQM,remove_triple_plus_position_plus_sign,11,0.7765066543527741,0.5618047939297282,0.3684210526315789
